Category1,Source1,Category2,Source2,similarity,PapersInC1,PapersInC2,PapersInBoth,Discripancy
mandelbrot set,OpenAIRE,mandelbrot set,OpenAlex,1.0,3,4,3,0.75
mean-shift,OpenAIRE,mean-shift,OpenAlex,1.0,8,5,5,0.625
interactional justice,OpenAIRE,interactional justice,OpenAlex,1.0,3,4,3,0.75
interactional justice,OpenAlex,interactional justice,OpenAIRE,1.0,4,3,3,0.75
dijkstra's algorithm,OpenAIRE,dijkstra's algorithm,OpenAlex,1.0,4,6,4,0.6666666666666666
dijkstra's algorithm,OpenAlex,dijkstra's algorithm,OpenAIRE,1.0,6,4,4,0.6666666666666666
semantic change,OpenAIRE,semantic change,OpenAlex,1.0,2,2,2,1.0
semantic change,OpenAlex,semantic change,OpenAIRE,1.0,2,2,2,1.0
acyrthosiphon pisum,OpenAIRE,acyrthosiphon pisum,OpenAlex,1.0,1,1,1,1.0
aphids,OpenAIRE,aphid,OpenAlex,1.0000000035069632,1,1,1,1.0
acyrthosiphon pisum,OpenAlex,acyrthosiphon pisum,OpenAIRE,1.0,1,1,1,1.0
aphid,OpenAlex,aphids,OpenAIRE,1.0000000035069632,1,1,1,1.0
anaerobic digestion,OpenAIRE,anaerobic digestion,OpenAlex,1.0,1,1,1,1.0
anaerobic digestion,OpenAlex,anaerobic digestion,OpenAIRE,1.0,1,1,1,1.0
laplace's equation,OpenAIRE,laplace's equation,OpenAlex,1.0,1,1,1,1.0
laplace's equation,OpenAlex,laplace's equation,OpenAIRE,1.0,1,1,1,1.0
lifeworld,OpenAIRE,lifeworld,OpenAlex,1.0,1,1,1,1.0
lifeworld,OpenAlex,lifeworld,OpenAIRE,1.0,1,1,1,1.0
design thinking,OpenAIRE,design thinking,OpenAlex,1.0,6,5,5,0.8333333333333334
organic rankine cycle,OpenAIRE,organic rankine cycle,OpenAlex,1.0,2,2,2,1.0
organic rankine cycle,OpenAlex,organic rankine cycle,OpenAIRE,1.0,2,2,2,1.0
authentic leadership,OpenAIRE,authentic leadership,OpenAlex,1.0,3,2,2,0.6666666666666666
authentic leadership,OpenAlex,authentic leadership,OpenAIRE,1.0,2,3,2,0.6666666666666666
personal information manager,OpenAIRE,personal information management,OpenAlex,0.9349453870707478,1,1,1,1.0
personal information management,OpenAlex,personal information manager,OpenAIRE,0.9349453870707478,1,1,1,1.0
chemical-mechanical planarization,OpenAIRE,chemical-mechanical planarization,OpenAlex,1.0,1,1,1,1.0
chemical-mechanical planarization,OpenAlex,chemical-mechanical planarization,OpenAIRE,1.0,1,1,1,1.0
pressing,OpenAIRE,pressing,OpenAlex,1.0,1,1,1,1.0
pressing,OpenAlex,pressing,OpenAIRE,1.0,1,1,1,1.0
crystal oscillator,OpenAIRE,crystal oscillator,OpenAlex,1.0,1,1,1,1.0
crystal oscillator,OpenAlex,crystal oscillator,OpenAIRE,1.0,1,1,1,1.0
exceptionalism,OpenAIRE,exceptionalism,OpenAlex,1.0,2,2,2,1.0
exceptionalism,OpenAlex,exceptionalism,OpenAIRE,1.0,2,2,2,1.0
hepatic encephalopathy,OpenAIRE,hepatic encephalopathy,OpenAlex,1.0,1,1,1,1.0
alcoholic liver disease,OpenAIRE,alcoholic liver disease,OpenAlex,1.0,1,1,1,1.0
cirrhosis,OpenAIRE,cirrhosis,OpenAlex,1.0,1,1,1,1.0
alcoholic liver disease,OpenAlex,alcoholic liver disease,OpenAIRE,1.0,1,1,1,1.0
cirrhosis,OpenAlex,cirrhosis,OpenAIRE,1.0,1,1,1,1.0
hepatic encephalopathy,OpenAlex,hepatic encephalopathy,OpenAIRE,1.0,1,1,1,1.0
compositional data,OpenAIRE,compositional data,OpenAlex,1.0,7,8,6,0.6666666666666666
compositional data,OpenAlex,compositional data,OpenAIRE,1.0,8,7,6,0.6666666666666666
captivity,OpenAIRE,captivity,OpenAlex,1.0,3,3,3,1.0
hatchery,OpenAIRE,hatchery,OpenAlex,1.0,2,3,2,0.6666666666666666
captivity,OpenAlex,captivity,OpenAIRE,1.0,3,3,3,1.0
hatchery,OpenAlex,hatchery,OpenAIRE,1.0,3,2,2,0.6666666666666666
optic nerve,OpenAIRE,optic nerve,OpenAlex,1.0,4,3,3,0.75
optic nerve,OpenAlex,optic nerve,OpenAIRE,1.0,3,4,3,0.75
mandelbrot set,OpenAlex,mandelbrot set,OpenAIRE,1.0,4,3,3,0.75
energy security,OpenAIRE,energy security,OpenAlex,1.0,1,1,1,1.0
energy security,OpenAlex,energy security,OpenAIRE,1.0,1,1,1,1.0
gradation,OpenAIRE,gradation,OpenAlex,1.0,1,1,1,1.0
gradation,OpenAlex,gradation,OpenAIRE,1.0,1,1,1,1.0
labelling,OpenAIRE,labelling,OpenAlex,1.0,1,1,1,1.0
labelling,OpenAlex,labelling,OpenAIRE,1.0,1,1,1,1.0
credit card fraud,OpenAIRE,credit card fraud,OpenAlex,1.0,4,4,4,1.0
credit card fraud,OpenAlex,credit card fraud,OpenAIRE,1.0,4,4,4,1.0
stereotactic biopsy,OpenAIRE,stereotactic biopsy,OpenAlex,1.0,1,1,1,1.0
stereotactic biopsy,OpenAlex,stereotactic biopsy,OpenAIRE,1.0,1,1,1,1.0
missing heritability problem,OpenAIRE,missing heritability problem,OpenAlex,1.0,2,2,2,1.0
missing heritability problem,OpenAlex,missing heritability problem,OpenAIRE,1.0,2,2,2,1.0
pseudorange,OpenAIRE,pseudorange,OpenAlex,1.0,2,2,2,1.0
pseudorange,OpenAlex,pseudorange,OpenAIRE,1.0,2,2,2,1.0
allometry,OpenAIRE,allometry,OpenAlex,1.0,6,4,4,0.6666666666666666
android malware,OpenAIRE,android malware,OpenAlex,1.0,1,1,1,1.0
android malware,OpenAlex,android malware,OpenAIRE,1.0,1,1,1,1.0
peer assessment,OpenAIRE,peer assessment,OpenAlex,1.0,5,5,4,0.6666666666666666
peer assessment,OpenAlex,peer assessment,OpenAIRE,1.0,5,5,4,0.6666666666666666
thinking processes,OpenAIRE,thinking processes,OpenAlex,1.0,2,3,2,0.6666666666666666
humerus,OpenAIRE,humerus,OpenAlex,1.0,1,1,1,1.0
humerus,OpenAlex,humerus,OpenAIRE,1.0,1,1,1,1.0
spark (mathematics),OpenAIRE,spark (programming language),OpenAlex,0.9602023289220958,2,3,2,0.6666666666666666
spark (programming language),OpenAlex,spark (mathematics),OpenAIRE,0.9602023289220958,3,2,2,0.6666666666666666
business environment,OpenAIRE,business development,OpenAlex,0.9125815135993812,1,1,1,1.0
business development,OpenAlex,business environment,OpenAIRE,0.9125815135993812,1,1,1,1.0
geographer,OpenAIRE,geographer,OpenAlex,1.0,1,1,1,1.0
geographer,OpenAlex,geographer,OpenAIRE,1.0,1,1,1,1.0
medical sociology,OpenAIRE,medical sociology,OpenAlex,1.0,1,1,1,1.0
medical sociology,OpenAlex,medical sociology,OpenAIRE,1.0,1,1,1,1.0
subthalamic nucleus,OpenAIRE,subthalamic nucleus,OpenAlex,1.0,2,2,2,1.0
subthalamic nucleus,OpenAlex,subthalamic nucleus,OpenAIRE,1.0,2,2,2,1.0
medoid,OpenAIRE,medoid,OpenAlex,1.0,2,3,2,0.6666666666666666
document layout analysis,OpenAlex,document layout analysis,OpenAIRE,1.0,3,2,2,0.6666666666666666
enantiopure drug,OpenAIRE,enantiopure drug,OpenAlex,1.0,1,1,1,1.0
enantiopure drug,OpenAlex,enantiopure drug,OpenAIRE,1.0,1,1,1,1.0
psychological distress,OpenAIRE,psychological distress,OpenAlex,1.0,2,3,2,0.6666666666666666
rebound effect (conservation),OpenAIRE,rebound effect (conservation),OpenAlex,1.0,2,2,2,1.0
rebound effect (conservation),OpenAlex,rebound effect (conservation),OpenAIRE,1.0,2,2,2,1.0
code smell,OpenAIRE,code smell,OpenAlex,1.0,1,1,1,1.0
code refactoring,OpenAIRE,code refactoring,OpenAlex,1.0,2,3,2,0.6666666666666666
code smell,OpenAlex,code smell,OpenAIRE,1.0,1,1,1,1.0
scheimpflug principle,OpenAIRE,scheimpflug principle,OpenAlex,1.0,1,1,1,1.0
scheimpflug principle,OpenAlex,scheimpflug principle,OpenAIRE,1.0,1,1,1,1.0
infomax,OpenAIRE,infomax,OpenAlex,1.0,7,6,5,0.625
infomax,OpenAlex,infomax,OpenAIRE,1.0,6,7,5,0.625
staple food,OpenAIRE,staple food,OpenAlex,1.0,1,1,1,1.0
staple food,OpenAlex,staple food,OpenAIRE,1.0,1,1,1,1.0
state information,OpenAIRE,state information,OpenAlex,1.0,1,1,1,1.0
state information,OpenAlex,state information,OpenAIRE,1.0,1,1,1,1.0
forgiveness,OpenAIRE,forgiveness,OpenAlex,1.0,3,3,3,1.0
forgiveness,OpenAlex,forgiveness,OpenAIRE,1.0,3,3,3,1.0
t lymphocyte,OpenAIRE,t lymphocyte,OpenAlex,1.0,3,2,2,0.6666666666666666
t lymphocyte,OpenAlex,t lymphocyte,OpenAIRE,1.0,2,3,2,0.6666666666666666
job shop,OpenAIRE,job shop,OpenAlex,1.0,3,4,3,0.75
job shop,OpenAlex,job shop,OpenAIRE,1.0,4,3,3,0.75
pleiades,OpenAIRE,pleiades,OpenAlex,1.0,1,1,1,1.0
pleiades,OpenAlex,pleiades,OpenAIRE,1.0,1,1,1,1.0
formal equivalence checking,OpenAIRE,formal equivalence checking,OpenAlex,1.0,1,1,1,1.0
formal equivalence checking,OpenAlex,formal equivalence checking,OpenAIRE,1.0,1,1,1,1.0
domestic pig,OpenAIRE,domestic pig,OpenAlex,1.0,1,1,1,1.0
domestic pig,OpenAlex,domestic pig,OpenAIRE,1.0,1,1,1,1.0
ultrafast electron diffraction,OpenAIRE,ultrafast electron diffraction,OpenAlex,1.0,1,1,1,1.0
ultrafast electron diffraction,OpenAlex,ultrafast electron diffraction,OpenAIRE,1.0,1,1,1,1.0
psychological distress,OpenAlex,psychological distress,OpenAIRE,1.0,3,2,2,0.6666666666666666
product measure,OpenAIRE,product measure,OpenAlex,1.0,1,1,1,1.0
product measure,OpenAlex,product measure,OpenAIRE,1.0,1,1,1,1.0
probiotic,OpenAIRE,probiotic,OpenAlex,1.0,1,1,1,1.0
probiotic,OpenAlex,probiotic,OpenAIRE,1.0,1,1,1,1.0
organizational identity,OpenAIRE,organizational identity,OpenAlex,1.0,11,8,8,0.7272727272727273
drug interaction,OpenAIRE,drug interaction,OpenAlex,1.0,1,1,1,1.0
drug interaction,OpenAIRE,drug-drug interaction,OpenAlex,0.9009014864115256,1,1,1,1.0
drug-drug interaction,OpenAlex,drug interaction,OpenAIRE,0.9009014864115256,1,1,1,1.0
drug interaction,OpenAlex,drug interaction,OpenAIRE,1.0,1,1,1,1.0
syndicate,OpenAIRE,syndicate,OpenAlex,1.0,1,1,1,1.0
syndicate,OpenAlex,syndicate,OpenAIRE,1.0,1,1,1,1.0
sustainable community,OpenAIRE,sustainable community,OpenAlex,1.0,1,1,1,1.0
sustainable community,OpenAlex,sustainable community,OpenAIRE,1.0,1,1,1,1.0
granulocytes,OpenAIRE,granulocyte,OpenAlex,0.999999947068089,1,1,1,1.0
macrophage activation,OpenAIRE,granulocyte,OpenAlex,0.9152868751774174,1,1,1,1.0
granulocyte,OpenAIRE,granulocyte,OpenAlex,1.0,1,1,1,1.0
granulocyte,OpenAlex,granulocyte,OpenAIRE,1.0,1,1,1,1.0
granulocyte,OpenAlex,macrophage activation,OpenAIRE,0.9152868751774174,1,1,1,1.0
granulocyte,OpenAlex,granulocytes,OpenAIRE,0.999999947068089,1,1,1,1.0
lead–acid battery,OpenAIRE,lead–acid battery,OpenAlex,1.0,1,1,1,1.0
lead–acid battery,OpenAlex,lead–acid battery,OpenAIRE,1.0,1,1,1,1.0
fitness approximation,OpenAIRE,fitness approximation,OpenAlex,1.0,3,2,2,0.6666666666666666
fluctuating asymmetry,OpenAIRE,fluctuating asymmetry,OpenAlex,1.0,5,6,5,0.8333333333333334
fluctuating asymmetry,OpenAlex,fluctuating asymmetry,OpenAIRE,1.0,6,5,5,0.8333333333333334
procrastination,OpenAIRE,procrastination,OpenAlex,1.0,2,3,2,0.6666666666666666
procrastination,OpenAlex,procrastination,OpenAIRE,1.0,3,2,2,0.6666666666666666
osteotomy,OpenAIRE,osteotomy,OpenAlex,1.0,1,1,1,1.0
osteotomy,OpenAlex,osteotomy,OpenAIRE,1.0,1,1,1,1.0
microactuator,OpenAIRE,microactuator,OpenAlex,1.0,2,2,2,1.0
microactuator,OpenAlex,microactuator,OpenAIRE,1.0,2,2,2,1.0
stratum corneum,OpenAIRE,stratum corneum,OpenAlex,1.0,1,1,1,1.0
stratum corneum,OpenAlex,stratum corneum,OpenAIRE,1.0,1,1,1,1.0
ex vivo,OpenAlex,ex vivo,OpenAIRE,1.0,2,3,2,0.6666666666666666
coparenting,OpenAIRE,coparenting,OpenAlex,1.0,1,1,1,1.0
coparenting,OpenAlex,coparenting,OpenAIRE,1.0,1,1,1,1.0
political efficacy,OpenAIRE,political efficacy,OpenAlex,1.0,1,1,1,1.0
political efficacy,OpenAlex,political efficacy,OpenAIRE,1.0,1,1,1,1.0
reusability,OpenAIRE,reusability,OpenAlex,1.0,1,1,1,1.0
reusability,OpenAlex,reusability,OpenAIRE,1.0,1,1,1,1.0
hierarchical structure of the big five,OpenAIRE,hierarchical structure of the big five,OpenAlex,1.0,1,1,1,1.0
alternative five model of personality,OpenAIRE,alternative five model of personality,OpenAlex,1.0,3,2,2,0.6666666666666666
alternative five model of personality,OpenAlex,alternative five model of personality,OpenAIRE,1.0,2,3,2,0.6666666666666666
hierarchical structure of the big five,OpenAlex,hierarchical structure of the big five,OpenAIRE,1.0,1,1,1,1.0
renewable resource,OpenAIRE,renewable resource,OpenAlex,1.0,1,1,1,1.0
renewable resource,OpenAlex,renewable resource,OpenAIRE,1.0,1,1,1,1.0
saturable absorption,OpenAIRE,saturable absorption,OpenAlex,1.0,1,1,1,1.0
saturable absorption,OpenAlex,saturable absorption,OpenAIRE,1.0,1,1,1,1.0
enterprise resource planning,OpenAIRE,enterprise resource planning,OpenAlex,1.0,5,4,4,0.8
enterprise resource planning,OpenAlex,enterprise resource planning,OpenAIRE,1.0,4,5,4,0.8
asset allocation,OpenAIRE,asset allocation,OpenAlex,1.0,5,5,4,0.6666666666666666
inverse trigonometric functions,OpenAIRE,inverse trigonometric functions,OpenAlex,1.0,2,2,2,1.0
inverse trigonometric functions,OpenAlex,inverse trigonometric functions,OpenAIRE,1.0,2,2,2,1.0
pseudomonas fluorescens,OpenAIRE,pseudomonas fluorescens,OpenAlex,1.0,1,1,1,1.0
pseudomonas fluorescens,OpenAlex,pseudomonas fluorescens,OpenAIRE,1.0,1,1,1,1.0
irrigation,OpenAIRE,irrigation,OpenAlex,1.0,2,3,2,0.6666666666666666
distribution uniformity,OpenAIRE,distribution uniformity,OpenAlex,1.0,1,1,1,1.0
irrigation,OpenAlex,irrigation,OpenAIRE,1.0,3,2,2,0.6666666666666666
distribution uniformity,OpenAlex,distribution uniformity,OpenAIRE,1.0,1,1,1,1.0
left bundle branch block,OpenAIRE,left bundle branch block,OpenAlex,1.0,2,2,2,1.0
left bundle branch block,OpenAlex,left bundle branch block,OpenAIRE,1.0,2,2,2,1.0
semiring,OpenAIRE,semiring,OpenAlex,1.0,1,1,1,1.0
semiring,OpenAlex,semiring,OpenAIRE,1.0,1,1,1,1.0
trope (philosophy),OpenAIRE,trope (literature),OpenAlex,0.99089236671801,2,2,2,1.0
trope (literature),OpenAlex,trope (philosophy),OpenAIRE,0.99089236671801,2,2,2,1.0
vignette,OpenAIRE,vignette,OpenAlex,1.0,1,1,1,1.0
vignette,OpenAlex,vignette,OpenAIRE,1.0,1,1,1,1.0
lineament,OpenAIRE,lineament,OpenAlex,1.0,1,1,1,1.0
lineament,OpenAlex,lineament,OpenAIRE,1.0,1,1,1,1.0
grandparent,OpenAIRE,grandparent,OpenAlex,1.0,1,1,1,1.0
grandparent,OpenAlex,grandparent,OpenAIRE,1.0,1,1,1,1.0
porosimetry,OpenAIRE,porosimetry,OpenAlex,1.0,1,1,1,1.0
porosimetry,OpenAlex,porosimetry,OpenAIRE,1.0,1,1,1,1.0
constant curvature,OpenAIRE,constant curvature,OpenAlex,1.0,1,1,1,1.0
constant curvature,OpenAlex,constant curvature,OpenAIRE,1.0,1,1,1,1.0
medoid,OpenAlex,medoid,OpenAIRE,1.0,3,2,2,0.6666666666666666
brain infarction,OpenAIRE,brain edema,OpenAlex,0.954921962943546,1,1,1,1.0
brain edema,OpenAlex,brain infarction,OpenAIRE,0.954921962943546,1,1,1,1.0
professional writing,OpenAIRE,professional writing,OpenAlex,1.0,1,1,1,1.0
professional writing,OpenAlex,professional writing,OpenAIRE,1.0,1,1,1,1.0
homophily,OpenAIRE,homophily,OpenAlex,1.0,6,6,6,1.0
homophily,OpenAlex,homophily,OpenAIRE,1.0,6,6,6,1.0
natural monopoly,OpenAIRE,natural monopoly,OpenAlex,1.0,1,1,1,1.0
natural monopoly,OpenAlex,natural monopoly,OpenAIRE,1.0,1,1,1,1.0
homo/lumo,OpenAIRE,homo/lumo,OpenAlex,1.0,1,1,1,1.0
homo/lumo,OpenAlex,homo/lumo,OpenAIRE,1.0,1,1,1,1.0
json,OpenAIRE,json,OpenAlex,1.0,1,1,1,1.0
json,OpenAlex,json,OpenAIRE,1.0,1,1,1,1.0
pedometer,OpenAIRE,pedometer,OpenAlex,1.0,2,2,2,1.0
motion sensors,OpenAIRE,motion sensors,OpenAlex,1.0,5,5,4,0.6666666666666666
pedometer,OpenAlex,pedometer,OpenAIRE,1.0,2,2,2,1.0
fibroblast growth factor,OpenAlex,fibroblast growth factor,OpenAIRE,1.0,3,2,2,0.6666666666666666
fibroblast growth factor,OpenAlex,fibroblast growth factors,OpenAIRE,0.9686418650372683,3,2,2,0.6666666666666666
nuclear data,OpenAIRE,nuclear data,OpenAlex,1.0,1,1,1,1.0
nuclear data,OpenAlex,nuclear data,OpenAIRE,1.0,1,1,1,1.0
orbital forcing,OpenAlex,orbital forcing,OpenAIRE,1.0,1,1,1,1.0
polychoric correlation,OpenAIRE,polychoric correlation,OpenAlex,1.0,2,2,2,1.0
polychoric correlation,OpenAlex,polychoric correlation,OpenAIRE,1.0,2,2,2,1.0
electrospinning,OpenAIRE,electrospinning,OpenAlex,1.0,3,3,3,1.0
electrospinning,OpenAlex,electrospinning,OpenAIRE,1.0,3,3,3,1.0
tight binding,OpenAIRE,tight binding,OpenAlex,1.0,1,1,1,1.0
tight binding,OpenAlex,tight binding,OpenAIRE,1.0,1,1,1,1.0
amplitude-shift keying,OpenAIRE,frequency-shift keying,OpenAlex,1.0000000074354238,1,1,1,1.0
keying,OpenAIRE,keying,OpenAlex,1.0,3,2,2,0.6666666666666666
amplitude and phase-shift keying,OpenAIRE,amplitude and phase-shift keying,OpenAlex,1.0,1,1,1,1.0
amplitude-shift keying,OpenAIRE,amplitude-shift keying,OpenAlex,1.0,1,1,1,1.0
keying,OpenAlex,keying,OpenAIRE,1.0,2,3,2,0.6666666666666666
amplitude-shift keying,OpenAlex,amplitude-shift keying,OpenAIRE,1.0,1,1,1,1.0
frequency-shift keying,OpenAlex,amplitude-shift keying,OpenAIRE,1.0000000074354238,1,1,1,1.0
amplitude and phase-shift keying,OpenAlex,amplitude and phase-shift keying,OpenAIRE,1.0,1,1,1,1.0
unified medical language system,OpenAIRE,unified medical language system,OpenAlex,1.0,7,8,6,0.6666666666666666
wetting,OpenAlex,wetting,OpenAIRE,1.0,6,6,5,0.7142857142857143
lubricant,OpenAIRE,lubricant,OpenAlex,1.0,3,4,3,0.75
bat algorithm,OpenAIRE,bat algorithm,OpenAlex,1.0,3,2,2,0.6666666666666666
bat algorithm,OpenAlex,bat algorithm,OpenAIRE,1.0,2,3,2,0.6666666666666666
phage display,OpenAIRE,phage display,OpenAlex,1.0,3,3,3,1.0
phage display,OpenAlex,phage display,OpenAIRE,1.0,3,3,3,1.0
osteolysis,OpenAIRE,osteolysis,OpenAlex,1.0,1,1,1,1.0
osteolysis,OpenAlex,osteolysis,OpenAIRE,1.0,1,1,1,1.0
uncanny valley,OpenAIRE,uncanny valley,OpenAlex,1.0,4,4,4,1.0
uncanny,OpenAIRE,uncanny,OpenAlex,1.0,2,3,2,0.6666666666666666
uncanny valley,OpenAlex,uncanny valley,OpenAIRE,1.0,4,4,4,1.0
uncanny,OpenAlex,uncanny,OpenAIRE,1.0,3,2,2,0.6666666666666666
conformational isomerism,OpenAIRE,conformational isomerism,OpenAlex,1.0,1,1,1,1.0
conformational isomerism,OpenAlex,conformational isomerism,OpenAIRE,1.0,1,1,1,1.0
hamiltonian matrices,OpenAIRE,hamiltonian matrix,OpenAlex,1.00000007413257,1,1,1,1.0
hamiltonian matrix,OpenAlex,hamiltonian matrices,OpenAIRE,1.00000007413257,1,1,1,1.0
force constant,OpenAIRE,force constant,OpenAlex,1.0,1,1,1,1.0
force constant,OpenAlex,force constant,OpenAIRE,1.0,1,1,1,1.0
interrogative,OpenAIRE,interrogative,OpenAlex,1.0,3,2,2,0.6666666666666666
interrogative,OpenAlex,interrogative,OpenAIRE,1.0,2,3,2,0.6666666666666666
remote laboratory,OpenAIRE,remote laboratory,OpenAlex,1.0,1,1,1,1.0
remote laboratory,OpenAlex,remote laboratory,OpenAIRE,1.0,1,1,1,1.0
poetics,OpenAIRE,poetics,OpenAlex,1.0,1,1,1,1.0
poetics,OpenAlex,poetics,OpenAIRE,1.0,1,1,1,1.0
gene knockdown,OpenAIRE,gene knockdown,OpenAlex,1.0,1,1,1,1.0
duplex (building),OpenAIRE,duplex (building),OpenAlex,1.0,2,3,2,0.6666666666666666
gene knockdown,OpenAlex,gene knockdown,OpenAIRE,1.0,1,1,1,1.0
duplex (building),OpenAlex,duplex (building),OpenAIRE,1.0,3,2,2,0.6666666666666666
catechol-o-methyl transferase,OpenAIRE,catechol-o-methyl transferase,OpenAlex,1.0,1,1,1,1.0
catechol-o-methyl transferase,OpenAlex,catechol-o-methyl transferase,OpenAIRE,1.0,1,1,1,1.0
susceptance,OpenAIRE,susceptance,OpenAlex,1.0,1,1,1,1.0
wheeling,OpenAIRE,wheeling,OpenAlex,1.0,1,1,1,1.0
wheeling,OpenAlex,wheeling,OpenAIRE,1.0,1,1,1,1.0
susceptance,OpenAlex,susceptance,OpenAIRE,1.0,1,1,1,1.0
electoral system,OpenAIRE,electoral system,OpenAlex,1.0,1,1,1,1.0
electoral system,OpenAlex,electoral system,OpenAIRE,1.0,1,1,1,1.0
selfishness,OpenAlex,selfishness,OpenAIRE,1.0,4,3,3,0.75
cache-oblivious algorithm,OpenAIRE,cache-oblivious algorithm,OpenAlex,1.0,1,1,1,1.0
cache coloring,OpenAIRE,cache coloring,OpenAlex,1.0,1,1,1,1.0
cache coloring,OpenAlex,cache coloring,OpenAIRE,1.0,1,1,1,1.0
cache-oblivious algorithm,OpenAlex,cache-oblivious algorithm,OpenAIRE,1.0,1,1,1,1.0
employability,OpenAIRE,employability,OpenAlex,1.0,4,4,4,1.0
employability,OpenAlex,employability,OpenAIRE,1.0,4,4,4,1.0
sustainable products,OpenAIRE,sustainable products,OpenAlex,1.0,1,1,1,1.0
sustainable products,OpenAlex,sustainable products,OpenAIRE,1.0,1,1,1,1.0
carbonization,OpenAIRE,carbonization,OpenAlex,1.0,1,1,1,1.0
carbon nanofiber,OpenAIRE,carbon nanofiber,OpenAlex,1.0,1,1,1,1.0
carbonization,OpenAlex,carbonization,OpenAIRE,1.0,1,1,1,1.0
carbon nanofiber,OpenAlex,carbon nanofiber,OpenAIRE,1.0,1,1,1,1.0
selective laser melting,OpenAIRE,selective laser melting,OpenAlex,1.0,5,5,5,1.0
residual stress,OpenAIRE,residual stress,OpenAlex,1.0,2,2,2,1.0
residual stress,OpenAlex,residual stress,OpenAIRE,1.0,2,2,2,1.0
selective laser melting,OpenAlex,selective laser melting,OpenAIRE,1.0,5,5,5,1.0
maxillary central incisor,OpenAIRE,maxillary central incisor,OpenAlex,1.0,2,2,2,1.0
maxillary central incisor,OpenAlex,maxillary central incisor,OpenAIRE,1.0,2,2,2,1.0
serum albumin,OpenAIRE,serum albumin,OpenAlex,1.0,3,2,2,0.6666666666666666
serum albumin,OpenAlex,serum albumin,OpenAIRE,1.0,2,3,2,0.6666666666666666
intercultural relations,OpenAIRE,intercultural communication,OpenAlex,0.9367210235944816,1,1,1,1.0
intercultural relations,OpenAIRE,intercultural competence,OpenAlex,0.9046046801449176,1,1,1,1.0
intercultural competence,OpenAlex,intercultural relations,OpenAIRE,0.9046046801449176,1,1,1,1.0
intercultural communication,OpenAlex,intercultural relations,OpenAIRE,0.9367210235944816,1,1,1,1.0
machinability,OpenAIRE,machinability,OpenAlex,1.0,1,1,1,1.0
machinability,OpenAlex,machinability,OpenAIRE,1.0,1,1,1,1.0
respiratory rate,OpenAIRE,respiratory rate,OpenAlex,1.0,3,2,2,0.6666666666666666
respiratory rate,OpenAlex,respiratory rate,OpenAIRE,1.0,2,3,2,0.6666666666666666
multilinear algebra,OpenAIRE,multilinear algebra,OpenAlex,1.0,2,3,2,0.6666666666666666
acoustic emission,OpenAIRE,acoustic emission,OpenAlex,1.0,4,3,3,0.75
acoustic emission,OpenAlex,acoustic emission,OpenAIRE,1.0,3,4,3,0.75
ectotherm,OpenAIRE,ectotherm,OpenAlex,1.0,3,3,3,1.0
ectotherm,OpenAlex,ectotherm,OpenAIRE,1.0,3,3,3,1.0
discretionary access control,OpenAIRE,discretionary access control,OpenAlex,1.0,1,1,1,1.0
discretionary access control,OpenAlex,discretionary access control,OpenAIRE,1.0,1,1,1,1.0
evoked activity,OpenAIRE,evoked activity,OpenAlex,1.0,1,1,1,1.0
evoked activity,OpenAlex,evoked activity,OpenAIRE,1.0,1,1,1,1.0
cabin pressurization,OpenAIRE,cabin pressurization,OpenAlex,1.0,1,1,1,1.0
cabin pressurization,OpenAlex,cabin pressurization,OpenAIRE,1.0,1,1,1,1.0
secondary metabolism,OpenAIRE,secondary metabolite,OpenAlex,0.9711130692383544,1,1,1,1.0
secondary metabolite,OpenAIRE,secondary metabolite,OpenAlex,1.0,1,1,1,1.0
secondary metabolite,OpenAlex,secondary metabolite,OpenAIRE,1.0,1,1,1,1.0
secondary metabolite,OpenAlex,secondary metabolism,OpenAIRE,0.9711130692383544,1,1,1,1.0
risk management plan,OpenAIRE,risk management plan,OpenAlex,1.0,4,3,3,0.75
peer tutor,OpenAIRE,peer tutor,OpenAlex,1.0,1,1,1,1.0
peer learning,OpenAIRE,peer learning,OpenAlex,1.0,2,3,2,0.6666666666666666
peer learning,OpenAlex,peer learning,OpenAIRE,1.0,3,2,2,0.6666666666666666
peer tutor,OpenAlex,peer tutor,OpenAIRE,1.0,1,1,1,1.0
stalemate,OpenAIRE,stalemate,OpenAlex,1.0,1,1,1,1.0
stalemate,OpenAlex,stalemate,OpenAIRE,1.0,1,1,1,1.0
muscle fatigue,OpenAIRE,muscle fatigue,OpenAlex,1.0,3,3,3,1.0
muscle fatigue,OpenAlex,muscle fatigue,OpenAIRE,1.0,3,3,3,1.0
motor unit,OpenAlex,motor unit,OpenAIRE,1.0,4,5,4,0.8
solar irradiance,OpenAIRE,solar irradiance,OpenAlex,1.0,5,5,4,0.6666666666666666
solar irradiance,OpenAlex,solar irradiance,OpenAIRE,1.0,5,5,4,0.6666666666666666
arithmetic underflow,OpenAIRE,arithmetic underflow,OpenAlex,1.0,2,2,2,1.0
arithmetic underflow,OpenAlex,arithmetic underflow,OpenAIRE,1.0,2,2,2,1.0
irrationality,OpenAIRE,irrationality,OpenAlex,1.0,2,3,2,0.6666666666666666
healthcare cost and utilization project,OpenAIRE,healthcare cost and utilization project,OpenAlex,1.0,1,1,1,1.0
healthcare cost and utilization project,OpenAlex,healthcare cost and utilization project,OpenAIRE,1.0,1,1,1,1.0
