Category1,Source1,Category2,Source2,similarity,PapersInC1,PapersInC2,PapersInBoth,Discripancy
orthotics,OpenAlex,prosthetic,OpenAIRE,0.6126304731746548,1,1,1,1.0
agricultural education,OpenAIRE,agricultural education,OpenAlex,1.0,1,1,1,1.0
agricultural education,OpenAlex,agricultural education,OpenAIRE,1.0,1,1,1,1.0
international affective picture system,OpenAIRE,international affective picture system,OpenAlex,1.0,1,1,1,1.0
international affective picture system,OpenAlex,international affective picture system,OpenAIRE,1.0,1,1,1,1.0
australopithecine,OpenAIRE,upper paleolithic,OpenAlex,0.5144869067502947,1,1,1,1.0
australopithecine,OpenAIRE,middle paleolithic,OpenAlex,0.5113998874730524,1,1,1,1.0
archaeological record,OpenAIRE,archaeological record,OpenAlex,1.0,4,3,3,0.75
archaeological record,OpenAlex,archaeological record,OpenAIRE,1.0,3,4,3,0.75
middle paleolithic,OpenAlex,australopithecine,OpenAIRE,0.5113998874730524,1,1,1,1.0
upper paleolithic,OpenAlex,australopithecine,OpenAIRE,0.5144869067502947,1,1,1,1.0
pedotransfer function,OpenAIRE,pedotransfer function,OpenAlex,1.0,1,1,1,1.0
bulk density,OpenAIRE,bulk density,OpenAlex,1.0,1,1,1,1.0
pedotransfer function,OpenAlex,pedotransfer function,OpenAIRE,1.0,1,1,1,1.0
bulk density,OpenAlex,bulk density,OpenAIRE,1.0,1,1,1,1.0
liminality,OpenAIRE,liminality,OpenAlex,1.0,1,1,1,1.0
liminality,OpenAlex,liminality,OpenAIRE,1.0,1,1,1,1.0
national library,OpenAlex,national library,OpenAIRE,1.0,4,3,3,0.75
alkylbenzenes,OpenAIRE,alkylbenzenes,OpenAlex,1.0,1,1,1,1.0
alkylbenzenes,OpenAlex,alkylbenzenes,OpenAIRE,1.0,1,1,1,1.0
vector processor,OpenAIRE,vector processor,OpenAlex,1.0,1,1,1,1.0
vector processor,OpenAlex,vector processor,OpenAIRE,1.0,1,1,1,1.0
microarchitecture,OpenAIRE,microarchitecture,OpenAlex,1.0,1,1,1,1.0
microarchitecture,OpenAlex,microarchitecture,OpenAIRE,1.0,1,1,1,1.0
pulse-code modulation,OpenAIRE,pulse-code modulation,OpenAlex,1.0,3,2,2,0.6666666666666666
pulse-code modulation,OpenAlex,pulse-code modulation,OpenAIRE,1.0,2,3,2,0.6666666666666666
laser beam quality,OpenAIRE,ion beam,OpenAlex,0.7363531330641088,1,1,1,1.0
heavy ion therapy,OpenAIRE,ion beam,OpenAlex,0.7679508561835782,1,1,1,1.0
heavy ion radiotherapy,OpenAIRE,ion beam,OpenAlex,0.7859617531506324,1,1,1,1.0
ion beam,OpenAlex,heavy ion radiotherapy,OpenAIRE,0.7859617531506324,1,1,1,1.0
ion beam,OpenAlex,heavy ion therapy,OpenAIRE,0.7679508561835782,1,1,1,1.0
ion beam,OpenAlex,laser beam quality,OpenAIRE,0.7363531330641088,1,1,1,1.0
team leadership,OpenAIRE,team leader,OpenAlex,0.947607467439647,1,1,1,1.0
team leader,OpenAlex,team leadership,OpenAIRE,0.947607467439647,1,1,1,1.0
quadrature spatial modulation,OpenAIRE,pairwise error probability,OpenAlex,0.7005902808623863,1,1,1,1.0
quadrature spatial modulation,OpenAIRE,spatial modulation,OpenAlex,0.9698064497241388,1,1,1,1.0
spatial modulation,OpenAIRE,spatial modulation,OpenAlex,1.0,1,1,1,1.0
spatial modulation,OpenAlex,spatial modulation,OpenAIRE,1.0,1,1,1,1.0
spatial modulation,OpenAlex,quadrature spatial modulation,OpenAIRE,0.9698064497241388,1,1,1,1.0
pairwise error probability,OpenAlex,quadrature spatial modulation,OpenAIRE,0.7005902808623863,1,1,1,1.0
fluid–structure impact problem,OpenAIRE,numerical diffusion,OpenAlex,0.6796456617511346,1,1,1,1.0
smoothed particle hydrodynamics,OpenAIRE,numerical diffusion,OpenAlex,0.7615533016295637,1,1,1,1.0
numerical diffusion,OpenAlex,smoothed particle hydrodynamics,OpenAIRE,0.7615533016295637,1,1,1,1.0
numerical diffusion,OpenAlex,fluid–structure impact problem,OpenAIRE,0.6796456617511346,1,1,1,1.0
unsteady flow,OpenAIRE,plug flow,OpenAlex,0.7842421500235454,1,1,1,1.0
plug flow,OpenAlex,unsteady flow,OpenAIRE,0.7842421500235454,1,1,1,1.0
multistability,OpenAIRE,multistability,OpenAlex,1.0,3,3,3,1.0
multistability,OpenAlex,multistability,OpenAIRE,1.0,3,3,3,1.0
respiratory physiology,OpenAIRE,airway resistance,OpenAlex,0.7915046552763593,1,1,1,1.0
airway resistance,OpenAIRE,airway resistance,OpenAlex,1.0,1,1,1,1.0
lung compliance,OpenAIRE,pulmonary compliance,OpenAlex,0.8712688711087602,1,1,1,1.0
pulmonary compliance,OpenAIRE,pulmonary compliance,OpenAlex,1.0,1,1,1,1.0
airway resistance,OpenAlex,respiratory physiology,OpenAIRE,0.7915046552763593,1,1,1,1.0
pulmonary compliance,OpenAlex,pulmonary compliance,OpenAIRE,1.0,1,1,1,1.0
airway resistance,OpenAlex,airway resistance,OpenAIRE,1.0,1,1,1,1.0
pulmonary compliance,OpenAlex,lung compliance,OpenAIRE,0.8712688711087602,1,1,1,1.0
indentation,OpenAIRE,indentation,OpenAlex,1.0,3,4,3,0.75
indentation,OpenAlex,indentation,OpenAIRE,1.0,4,3,3,0.75
post-occupancy evaluation,OpenAIRE,post-occupancy evaluation,OpenAlex,1.0,1,1,1,1.0
post-occupancy evaluation,OpenAlex,post-occupancy evaluation,OpenAIRE,1.0,1,1,1,1.0
random error,OpenAlex,random error,OpenAIRE,1.0,2,3,2,0.6666666666666666
respiratory sounds,OpenAIRE,wheeze,OpenAlex,0.5418045697606261,1,1,1,1.0
wheeze,OpenAIRE,wheeze,OpenAlex,1.0,1,1,1,1.0
wheeze,OpenAlex,wheeze,OpenAIRE,1.0,1,1,1,1.0
wheeze,OpenAlex,respiratory sounds,OpenAIRE,0.5418045697606261,1,1,1,1.0
mesolithic,OpenAIRE,mesolithic,OpenAlex,1.0,1,1,1,1.0
mesolithic,OpenAlex,mesolithic,OpenAIRE,1.0,1,1,1,1.0
offshore outsourcing,OpenAIRE,offshore outsourcing,OpenAlex,1.0,1,1,1,1.0
offshore outsourcing,OpenAlex,offshore outsourcing,OpenAIRE,1.0,1,1,1,1.0
service robot,OpenAIRE,service robot,OpenAlex,1.0,3,2,2,0.6666666666666666
service robot,OpenAlex,service robot,OpenAIRE,1.0,2,3,2,0.6666666666666666
application layer,OpenAIRE,application layer,OpenAlex,1.0,3,2,2,0.6666666666666666
application layer,OpenAlex,application layer,OpenAIRE,1.0,2,3,2,0.6666666666666666
roman empire,OpenAIRE,roman empire,OpenAlex,1.0,1,1,1,1.0
historical demography,OpenAIRE,roman history,OpenAlex,0.7155104019160069,1,1,1,1.0
classical demography,OpenAIRE,historical demography,OpenAlex,0.8891332483268977,1,1,1,1.0
historical demography,OpenAIRE,historical demography,OpenAlex,1.0,1,1,1,1.0
late antiquity,OpenAIRE,classical antiquity,OpenAlex,0.7040102988926601,1,1,1,1.0
classical demography,OpenAIRE,classical antiquity,OpenAlex,0.802945148643317,1,1,1,1.0
classical antiquity,OpenAlex,late antiquity,OpenAIRE,0.7040102988926601,1,1,1,1.0
historical demography,OpenAlex,classical demography,OpenAIRE,0.8891332483268977,1,1,1,1.0
classical antiquity,OpenAlex,classical demography,OpenAIRE,0.802945148643317,1,1,1,1.0
roman history,OpenAlex,historical demography,OpenAIRE,0.7155104019160069,1,1,1,1.0
historical demography,OpenAlex,historical demography,OpenAIRE,1.0,1,1,1,1.0
roman empire,OpenAlex,roman empire,OpenAIRE,1.0,1,1,1,1.0
neophobia,OpenAIRE,neophobia,OpenAlex,1.0,2,2,2,1.0
neophobia,OpenAlex,neophobia,OpenAIRE,1.0,2,2,2,1.0
gelatin,OpenAIRE,gelatin,OpenAlex,1.0,1,1,1,1.0
gelatin,OpenAlex,gelatin,OpenAIRE,1.0,1,1,1,1.0
chronotope,OpenAIRE,chronotope,OpenAlex,1.0,1,1,1,1.0
chronotope,OpenAlex,chronotope,OpenAIRE,1.0,1,1,1,1.0
user friendliness,OpenAIRE,personal computer,OpenAlex,0.6556169316208879,1,1,1,1.0
2d analysis,OpenAIRE,computer image,OpenAlex,0.5295764259617802,1,1,1,1.0
ccd camera,OpenAIRE,computer image,OpenAlex,0.4950683925705827,1,1,1,1.0
computer image,OpenAlex,ccd camera,OpenAIRE,0.4950683925705827,1,1,1,1.0
personal computer,OpenAlex,user friendliness,OpenAIRE,0.6556169316208879,1,1,1,1.0
computer image,OpenAlex,2d analysis,OpenAIRE,0.5295764259617802,1,1,1,1.0
followership,OpenAIRE,followership,OpenAlex,1.0,2,2,2,1.0
followership,OpenAlex,followership,OpenAIRE,1.0,2,2,2,1.0
vendor neutral archive,OpenAIRE,picture archiving and communication system,OpenAlex,0.6222279986957333,1,1,1,1.0
picture archiving and communication system,OpenAIRE,picture archiving and communication system,OpenAlex,1.0,1,1,1,1.0
picture archiving and communication system,OpenAlex,picture archiving and communication system,OpenAIRE,1.0,1,1,1,1.0
picture archiving and communication system,OpenAlex,vendor neutral archive,OpenAIRE,0.6222279986957333,1,1,1,1.0
acne vulgaris,OpenAIRE,acne,OpenAlex,0.7957003529586475,1,1,1,1.0
acne,OpenAIRE,acne,OpenAlex,1.0,1,1,1,1.0
acne,OpenAlex,acne vulgaris,OpenAIRE,0.7957003529586475,1,1,1,1.0
acne,OpenAlex,acne,OpenAIRE,1.0,1,1,1,1.0
unavailability,OpenAIRE,unavailability,OpenAlex,1.0,1,1,1,1.0
unavailability,OpenAlex,unavailability,OpenAIRE,1.0,1,1,1,1.0
sea trial,OpenAIRE,sea trial,OpenAlex,1.0,1,1,1,1.0
sea trial,OpenAlex,sea trial,OpenAIRE,1.0,1,1,1,1.0
multicast,OpenAIRE,multicast,OpenAlex,1.0,4,5,4,0.8
xcast,OpenAIRE,xcast,OpenAlex,1.0,2,2,2,1.0
steiner tree problem,OpenAIRE,steiner tree problem,OpenAlex,1.0,4,6,4,0.6666666666666666
source-specific multicast,OpenAIRE,source-specific multicast,OpenAlex,1.0,2,3,2,0.6666666666666666
multicast,OpenAlex,multicast,OpenAIRE,1.0,5,4,4,0.8
source-specific multicast,OpenAlex,source-specific multicast,OpenAIRE,1.0,3,2,2,0.6666666666666666
xcast,OpenAlex,xcast,OpenAIRE,1.0,2,2,2,1.0
gonioscopy,OpenAIRE,gonioscopy,OpenAlex,1.0,2,2,2,1.0
"glaucoma, angle-closure",OpenAIRE,anterior chamber angle,OpenAlex,0.6055932155656097,1,1,1,1.0
gonioscopy,OpenAlex,gonioscopy,OpenAIRE,1.0,2,2,2,1.0
anterior chamber angle,OpenAlex,"glaucoma, angle-closure",OpenAIRE,0.6055932155656097,1,1,1,1.0
radical treatment,OpenAIRE,radical surgery,OpenAlex,0.8311757943231465,1,1,1,1.0
cardiothoracic surgery,OpenAIRE,cardiothoracic surgery,OpenAlex,1.0,1,1,1,1.0
radical surgery,OpenAlex,radical treatment,OpenAIRE,0.8311757943231465,1,1,1,1.0
cardiothoracic surgery,OpenAlex,cardiothoracic surgery,OpenAIRE,1.0,1,1,1,1.0
janus particles,OpenAIRE,janus particles,OpenAlex,1.0,1,1,1,1.0
perpendicular magnetic anisotropy,OpenAIRE,magnetic tweezers,OpenAlex,0.8125555417281195,1,1,1,1.0
magnetic tweezers,OpenAlex,perpendicular magnetic anisotropy,OpenAIRE,0.8125555417281195,1,1,1,1.0
janus particles,OpenAlex,janus particles,OpenAIRE,1.0,1,1,1,1.0
traceability,OpenAIRE,traceability,OpenAlex,1.0,6,6,5,0.7142857142857143
agile software development,OpenAlex,agile software development,OpenAIRE,1.0,8,5,5,0.625
fermi gas,OpenAIRE,fermi gas,OpenAlex,1.0,1,1,1,1.0
fermi liquid theory,OpenAIRE,superfluidity,OpenAlex,0.7267754102294619,1,1,1,1.0
fermi gas,OpenAIRE,bose gas,OpenAlex,0.936177471606627,1,1,1,1.0
superfluidity,OpenAlex,fermi liquid theory,OpenAIRE,0.7267754102294619,1,1,1,1.0
bose gas,OpenAlex,fermi gas,OpenAIRE,0.936177471606627,1,1,1,1.0
fermi gas,OpenAlex,fermi gas,OpenAIRE,1.0,1,1,1,1.0
nominalism,OpenAIRE,nominalism,OpenAlex,1.0,1,1,1,1.0
nominalism,OpenAlex,nominalism,OpenAIRE,1.0,1,1,1,1.0
thermal energy storage,OpenAIRE,thermal energy storage,OpenAlex,1.0,2,2,2,1.0
phase-change material,OpenAIRE,phase-change material,OpenAlex,1.0,1,1,1,1.0
thermal inertia,OpenAIRE,thermal inertia,OpenAlex,1.0,1,1,1,1.0
phase-change material,OpenAIRE,phase change,OpenAlex,0.7824826559421494,1,1,1,1.0
thermal inertia,OpenAlex,thermal inertia,OpenAIRE,1.0,1,1,1,1.0
thermal energy storage,OpenAlex,thermal energy storage,OpenAIRE,1.0,2,2,2,1.0
phase change,OpenAlex,phase-change material,OpenAIRE,0.7824826559421494,1,1,1,1.0
phase-change material,OpenAlex,phase-change material,OpenAIRE,1.0,1,1,1,1.0
steiner tree problem,OpenAlex,steiner tree problem,OpenAIRE,1.0,6,4,4,0.6666666666666666
adlib-art-2291,OpenAIRE,moving-average model,OpenAlex,0.6643687165556592,1,1,1,1.0
moving-average model,OpenAlex,adlib-art-2291,OpenAIRE,0.6643687165556592,1,1,1,1.0
problem based learning,OpenAIRE,problem-based learning,OpenAlex,0.8560671368565106,2,2,2,1.0
problem-based learning,OpenAlex,problem based learning,OpenAIRE,0.8560671368565106,2,2,2,1.0
tardiness,OpenAIRE,tardiness,OpenAlex,1.0,1,1,1,1.0
tardiness,OpenAlex,tardiness,OpenAIRE,1.0,1,1,1,1.0
parking lot,OpenAIRE,crowd sourcing,OpenAlex,0.4360204890184952,1,1,1,1.0
crowd sourcing,OpenAlex,parking lot,OpenAIRE,0.4360204890184952,1,1,1,1.0
transnational governance,OpenAIRE,transnational governance,OpenAlex,1.0,1,1,1,1.0
transnational governance,OpenAlex,transnational governance,OpenAIRE,1.0,1,1,1,1.0
economic welfare,OpenAIRE,theocracy,OpenAlex,0.6306436929247481,1,1,1,1.0
theocracy,OpenAlex,economic welfare,OpenAIRE,0.6306436929247481,1,1,1,1.0
geocentric model,OpenAIRE,geocentric model,OpenAlex,1.0,1,1,1,1.0
geocentric model,OpenAlex,geocentric model,OpenAIRE,1.0,1,1,1,1.0
water injection,OpenAIRE,enhanced oil recovery,OpenAlex,0.6507243276274626,1,1,1,1.0
miscible gas,OpenAIRE,enhanced oil recovery,OpenAlex,0.5842951052238355,1,1,1,1.0
water alternating gas,OpenAIRE,enhanced oil recovery,OpenAlex,0.6646265545907725,1,1,1,1.0
oil price,OpenAIRE,enhanced oil recovery,OpenAlex,0.8032252077496531,1,1,1,1.0
oil reserves,OpenAIRE,enhanced oil recovery,OpenAlex,0.8844431509801488,1,1,1,1.0
crude oil recovery,OpenAIRE,enhanced oil recovery,OpenAlex,0.927264284919264,1,1,1,1.0
enhanced oil recovery,OpenAIRE,enhanced oil recovery,OpenAlex,1.0,1,1,1,1.0
enhanced oil recovery,OpenAlex,crude oil recovery,OpenAIRE,0.927264284919264,1,1,1,1.0
enhanced oil recovery,OpenAlex,water alternating gas,OpenAIRE,0.6646265545907725,1,1,1,1.0
enhanced oil recovery,OpenAlex,enhanced oil recovery,OpenAIRE,1.0,1,1,1,1.0
enhanced oil recovery,OpenAlex,miscible gas,OpenAIRE,0.5842951052238355,1,1,1,1.0
enhanced oil recovery,OpenAlex,oil reserves,OpenAIRE,0.8844431509801488,1,1,1,1.0
enhanced oil recovery,OpenAlex,water injection,OpenAIRE,0.6507243276274626,1,1,1,1.0
enhanced oil recovery,OpenAlex,oil price,OpenAIRE,0.8032252077496531,1,1,1,1.0
desorption electrospray ionization,OpenAIRE,desorption electrospray ionization,OpenAlex,1.0,2,3,2,0.6666666666666666
mass spectrometry imaging,OpenAIRE,mass spectrometry imaging,OpenAlex,1.0,3,4,3,0.75
desorption electrospray ionization,OpenAIRE,chemical ionization,OpenAlex,0.8940319607863126,2,3,2,0.6666666666666666
interactor,OpenAIRE,interactor,OpenAlex,1.0,1,1,1,1.0
interactor,OpenAlex,interactor,OpenAIRE,1.0,1,1,1,1.0
ringing,OpenAIRE,ringing,OpenAlex,1.0,2,3,2,0.6666666666666666
copy-number variation,OpenAIRE,copy-number variation,OpenAlex,1.0,3,2,2,0.6666666666666666
copy-number variation,OpenAlex,copy-number variation,OpenAIRE,1.0,2,3,2,0.6666666666666666
nestedness,OpenAIRE,nestedness,OpenAlex,1.0,2,2,2,1.0
nestedness,OpenAlex,nestedness,OpenAIRE,1.0,2,2,2,1.0
crania,OpenAIRE,crania,OpenAlex,1.0,2,2,2,1.0
crania,OpenAlex,crania,OpenAIRE,1.0,2,2,2,1.0
body space,OpenAIRE,near space,OpenAlex,0.5757173966569015,1,1,1,1.0
near space,OpenAIRE,near space,OpenAlex,1.0,1,1,1,1.0
bisection,OpenAIRE,bisection,OpenAlex,1.0,1,1,1,1.0
bisection,OpenAlex,bisection,OpenAIRE,1.0,1,1,1,1.0
near space,OpenAlex,body space,OpenAIRE,0.5757173966569015,1,1,1,1.0
near space,OpenAlex,near space,OpenAIRE,1.0,1,1,1,1.0
single tumor,OpenAIRE,cancer biomarkers,OpenAlex,0.6603893530097741,1,1,1,1.0
cancer biomarkers,OpenAIRE,cancer biomarkers,OpenAlex,1.0,1,1,1,1.0
cancer biomarkers,OpenAlex,single tumor,OpenAIRE,0.6603893530097741,1,1,1,1.0
cancer biomarkers,OpenAlex,cancer biomarkers,OpenAIRE,1.0,1,1,1,1.0
hypnotics and sedatives,OpenAIRE,hypnotic,OpenAlex,0.4585459732486727,1,1,1,1.0
hypnotic,OpenAlex,hypnotics and sedatives,OpenAIRE,0.4585459732486727,1,1,1,1.0
informed choice,OpenAIRE,multiple choice,OpenAlex,0.721322524909309,1,1,1,1.0
multiple choice,OpenAlex,informed choice,OpenAIRE,0.721322524909309,1,1,1,1.0
prenatal diagnosis,OpenAlex,prenatal diagnosis,OpenAIRE,1.0,2,3,2,0.6666666666666666
naturalistic observation,OpenAlex,recognition primed decision,OpenAIRE,0.6886433276795049,3,2,2,0.6666666666666666
z notation,OpenAIRE,refinement calculus,OpenAlex,0.5364815769050034,1,1,1,1.0
refinement calculus,OpenAlex,z notation,OpenAIRE,0.5364815769050034,1,1,1,1.0
reimbursement,OpenAIRE,reimbursement,OpenAlex,1.0,1,1,1,1.0
cost sharing,OpenAIRE,prospective payment system,OpenAlex,0.5783905547777543,1,1,1,1.0
prospective payment system,OpenAlex,cost sharing,OpenAIRE,0.5783905547777543,1,1,1,1.0
reimbursement,OpenAlex,reimbursement,OpenAIRE,1.0,1,1,1,1.0
cellulose triacetate,OpenAIRE,silica gel,OpenAlex,0.6993840476046046,1,1,1,1.0
cellulose triacetate,OpenAIRE,trifluoromethyl,OpenAlex,0.8794257182143672,1,1,1,1.0
silica gel,OpenAlex,cellulose triacetate,OpenAIRE,0.6993840476046046,1,1,1,1.0
trifluoromethyl,OpenAlex,cellulose triacetate,OpenAIRE,0.8794257182143672,1,1,1,1.0
electronic correlation,OpenAlex,electronic correlation,OpenAIRE,1.0,3,2,2,0.6666666666666666
semiconductor detector,OpenAIRE,semiconductor detector,OpenAlex,1.0,1,1,1,1.0
semiconductor detector,OpenAlex,semiconductor detector,OpenAIRE,1.0,1,1,1,1.0
retinal bipolar neuron,OpenAIRE,medulla,OpenAlex,0.7029799557929143,1,1,1,1.0
medulla,OpenAIRE,medulla,OpenAlex,1.0,1,1,1,1.0
medulla,OpenAlex,medulla,OpenAIRE,1.0,1,1,1,1.0
medulla,OpenAlex,retinal bipolar neuron,OpenAIRE,0.7029799557929143,1,1,1,1.0
nickel titanium,OpenAIRE,nickel titanium,OpenAlex,1.0,3,3,3,1.0
fatigue limit,OpenAIRE,fatigue limit,OpenAlex,1.0,3,2,2,0.6666666666666666
fatigue limit,OpenAlex,fatigue limit,OpenAIRE,1.0,2,3,2,0.6666666666666666
nickel titanium,OpenAlex,nickel titanium,OpenAIRE,1.0,3,3,3,1.0
altimeter,OpenAIRE,altimeter,OpenAlex,1.0,4,4,4,1.0
altimeter,OpenAlex,altimeter,OpenAIRE,1.0,4,4,4,1.0
elementary function,OpenAIRE,elementary function,OpenAlex,1.0,1,1,1,1.0
elementary function,OpenAlex,elementary function,OpenAIRE,1.0,1,1,1,1.0
scientific misconduct,OpenAIRE,scientific misconduct,OpenAlex,1.0,1,1,1,1.0
plagiarism,OpenAIRE,misconduct,OpenAlex,0.499937400571847,1,1,1,1.0
misconduct,OpenAIRE,misconduct,OpenAlex,1.0,1,1,1,1.0
scientific misconduct,OpenAIRE,research integrity,OpenAlex,0.7693233646544695,1,1,1,1.0
research integrity,OpenAlex,scientific misconduct,OpenAIRE,0.7693233646544695,1,1,1,1.0
scientific misconduct,OpenAlex,scientific misconduct,OpenAIRE,1.0,1,1,1,1.0
misconduct,OpenAlex,plagiarism,OpenAIRE,0.499937400571847,1,1,1,1.0
misconduct,OpenAlex,misconduct,OpenAIRE,1.0,1,1,1,1.0
qsos,OpenAIRE,qsos,OpenAlex,1.0,1,1,1,1.0
einstein cross,OpenAIRE,gravitational redshift,OpenAlex,0.4060935325262907,1,1,1,1.0
gravitational energy,OpenAIRE,gravitational redshift,OpenAlex,0.8030308967004124,1,1,1,1.0
strong gravitational lensing,OpenAIRE,gravitational redshift,OpenAlex,0.839394214643173,1,1,1,1.0
gravitational redshift,OpenAIRE,gravitational redshift,OpenAlex,1.0,1,1,1,1.0
qsos,OpenAlex,qsos,OpenAIRE,1.0,1,1,1,1.0
gravitational redshift,OpenAlex,strong gravitational lensing,OpenAIRE,0.839394214643173,1,1,1,1.0
gravitational redshift,OpenAlex,gravitational energy,OpenAIRE,0.8030308967004124,1,1,1,1.0
gravitational redshift,OpenAlex,einstein cross,OpenAIRE,0.4060935325262907,1,1,1,1.0
gravitational redshift,OpenAlex,gravitational redshift,OpenAIRE,1.0,1,1,1,1.0
prenatal diagnosis,OpenAIRE,prenatal diagnosis,OpenAlex,1.0,3,2,2,0.6666666666666666
natural law,OpenAIRE,universal law,OpenAlex,0.9352129585420548,1,1,1,1.0
natural law,OpenAIRE,natural law,OpenAlex,1.0,1,1,1,1.0
natural law,OpenAIRE,scientific law,OpenAlex,0.9374828298650396,1,1,1,1.0
scientific law,OpenAlex,natural law,OpenAIRE,0.9374828298650396,1,1,1,1.0
universal law,OpenAlex,natural law,OpenAIRE,0.9352129585420548,1,1,1,1.0
natural law,OpenAlex,natural law,OpenAIRE,1.0,1,1,1,1.0
choice rule,OpenAIRE,matching law,OpenAlex,0.6001611841112928,1,1,1,1.0
matching law,OpenAlex,choice rule,OpenAIRE,0.6001611841112928,1,1,1,1.0
remote system,OpenAIRE,virtual desktop,OpenAlex,0.5260699175482144,1,1,1,1.0
virtual desktop,OpenAlex,remote system,OpenAIRE,0.5260699175482144,1,1,1,1.0
fundamental human needs,OpenAlex,fundamental human needs,OpenAIRE,1.0,3,2,2,0.6666666666666666
global analytic function,OpenAIRE,analytic function,OpenAlex,0.926117496141434,6,6,6,1.0
analytic function,OpenAlex,global analytic function,OpenAIRE,0.926117496141434,6,6,6,1.0
equidistant,OpenAlex,equidistant,OpenAIRE,1.0,3,2,2,0.6666666666666666
willingness to communicate,OpenAIRE,willingness to communicate,OpenAlex,1.0,1,1,1,1.0
willingness to communicate,OpenAlex,willingness to communicate,OpenAIRE,1.0,1,1,1,1.0
atp synthase gamma subunit,OpenAIRE,atp synthase gamma subunit,OpenAlex,1.0,1,1,1,1.0
atp synthase gamma subunit,OpenAlex,atp synthase gamma subunit,OpenAIRE,1.0,1,1,1,1.0
jungle,OpenAIRE,jungle,OpenAlex,1.0,1,1,1,1.0
myers-briggs type indicator,OpenAIRE,eysenck personality questionnaire,OpenAlex,0.4298189906675151,1,1,1,1.0
eysenck personality questionnaire,OpenAlex,myers-briggs type indicator,OpenAIRE,0.4298189906675151,1,1,1,1.0
jungle,OpenAlex,jungle,OpenAIRE,1.0,1,1,1,1.0
cell envelope,OpenAIRE,cell envelope,OpenAlex,1.0,1,1,1,1.0
cell envelope,OpenAlex,cell envelope,OpenAIRE,1.0,1,1,1,1.0
distance decay,OpenAIRE,distance decay,OpenAlex,1.0,3,2,2,0.6666666666666666
distance decay,OpenAlex,distance decay,OpenAIRE,1.0,2,3,2,0.6666666666666666
social contract,OpenAIRE,social contract,OpenAlex,1.0,3,4,3,0.75
coverage probability,OpenAIRE,coverage probability,OpenAlex,1.0,1,1,1,1.0
experimentele radiotherapie en neuro-oncologie.,OpenAIRE,dose-volume histogram,OpenAlex,0.4366053774054927,1,1,1,1.0
dose-volume histogram,OpenAIRE,dose-volume histogram,OpenAlex,1.0,1,1,1,1.0
dose-volume histogram,OpenAlex,dose-volume histogram,OpenAIRE,1.0,1,1,1,1.0
coverage probability,OpenAlex,coverage probability,OpenAIRE,1.0,1,1,1,1.0
dose-volume histogram,OpenAlex,experimentele radiotherapie en neuro-oncologie.,OpenAIRE,0.4366053774054927,1,1,1,1.0
no silver bullet,OpenAIRE,silver bullet,OpenAlex,0.5541820943000123,1,1,1,1.0
silver bullet,OpenAlex,no silver bullet,OpenAIRE,0.5541820943000123,1,1,1,1.0
orbifold,OpenAIRE,orbifold,OpenAlex,1.0,1,1,1,1.0
mathematics - symplectic geometry,OpenAIRE,quantum cohomology,OpenAlex,0.6931265193615492,1,1,1,1.0
orbifold,OpenAlex,orbifold,OpenAIRE,1.0,1,1,1,1.0
quantum cohomology,OpenAlex,mathematics - symplectic geometry,OpenAIRE,0.6931265193615492,1,1,1,1.0
