Category1,Source1,Category2,Source2,Similarity,PapersInC1,PapersInC2,PapersInBoth,Agreement
blind signal separation,OpenAIRE,blind signal separation,OpenAlex,1.0,107,118,76,0.5100671140939598
underdetermined system,OpenAIRE,underdetermined system,OpenAlex,1.0,31,28,25,0.7352941176470589
protein-ligand docking,OpenAIRE,protein-ligand docking,OpenAlex,1.0,12,22,8,0.3076923076923077
protein data bank,OpenAIRE,protein data bank,OpenAlex,1.0,34,31,25,0.625
virtuality (gaming),OpenAIRE,virtuality (gaming),OpenAlex,1.0,17,28,16,0.5517241379310345
virtual team,OpenAIRE,virtual team,OpenAlex,1.0,8,12,6,0.4285714285714285
loss of heterozygosity,OpenAIRE,loss of heterozygosity,OpenAlex,1.0,13,12,7,0.3888888888888889
inbreeding,OpenAIRE,inbreeding,OpenAlex,1.0,74,86,48,0.4285714285714285
sharpening,OpenAIRE,sharpening,OpenAlex,1.0,34,51,31,0.5740740740740741
spectral resolution,OpenAIRE,spectral resolution,OpenAlex,1.0,38,49,18,0.2608695652173913
factoring,OpenAIRE,factoring,OpenAlex,1.0,10,21,6,0.24
situated cognition,OpenAIRE,situated cognition,OpenAlex,1.0,38,59,24,0.3287671232876712
akaike information criterion,OpenAIRE,akaike information criterion,OpenAlex,1.0,78,82,64,0.6666666666666666
solvent,OpenAIRE,solvent,OpenAlex,1.0,22,29,11,0.275
combinatorial chemistry,OpenAIRE,combinatorial chemistry,OpenAlex,1.0,96,128,35,0.1851851851851851
quantum algorithm,OpenAIRE,quantum algorithm,OpenAlex,1.0,53,39,15,0.1948051948051948
exploratory data analysis,OpenAIRE,exploratory data analysis,OpenAlex,1.0,49,46,16,0.2025316455696202
seriousness,OpenAIRE,seriousness,OpenAlex,1.0,9,9,7,0.6363636363636364
misuse detection,OpenAIRE,misuse detection,OpenAlex,1.0,7,8,4,0.3636363636363636
craft,OpenAIRE,craft,OpenAlex,1.0,15,33,11,0.2972972972972973
social exclusion,OpenAIRE,social exclusion,OpenAlex,1.0,21,13,9,0.36
transportation planning,OpenAIRE,transportation planning,OpenAlex,1.0,34,19,9,0.2045454545454545
data stream clustering,OpenAIRE,data stream clustering,OpenAlex,1.0,97,40,26,0.2342342342342342
constrained clustering,OpenAIRE,constrained clustering,OpenAlex,1.0,84,30,20,0.2127659574468085
health psychology,OpenAIRE,health psychology,OpenAlex,1.0,50,36,29,0.5087719298245614
item response theory,OpenAIRE,item response theory,OpenAlex,1.0,71,76,47,0.47
employability,OpenAIRE,employability,OpenAlex,1.0,16,15,13,0.7222222222222222
substructure,OpenAIRE,substructure,OpenAlex,1.0,10,26,7,0.2413793103448276
bound state,OpenAIRE,bound state,OpenAlex,1.0,16,11,8,0.4210526315789473
finite set,OpenAIRE,finite set,OpenAlex,1.0,117,42,15,0.1041666666666666
hazardous waste,OpenAIRE,hazardous waste,OpenAlex,1.0,20,23,14,0.4827586206896552
nuclear power,OpenAIRE,nuclear power,OpenAlex,1.0,11,14,7,0.3888888888888889
gabor filter,OpenAIRE,gabor filter,OpenAlex,1.0,59,59,34,0.4047619047619047
circular convolution,OpenAIRE,circular convolution,OpenAlex,1.0,8,16,5,0.2631578947368421
edge of chaos,OpenAIRE,edge of chaos,OpenAlex,1.0,17,19,12,0.5
leadership studies,OpenAIRE,leadership studies,OpenAlex,1.0,43,49,27,0.4153846153846154
closure (psychology),OpenAIRE,closure (psychology),OpenAlex,1.0,21,88,12,0.1237113402061855
shared leadership,OpenAIRE,shared leadership,OpenAlex,1.0,56,56,38,0.5135135135135135
proposition,OpenAIRE,proposition,OpenAlex,1.0,49,96,35,0.3181818181818182
epistemic modal logic,OpenAIRE,epistemic modal logic,OpenAlex,1.0,16,34,8,0.1904761904761904
multimodal logic,OpenAIRE,multimodal logic,OpenAlex,1.0,37,109,14,0.106060606060606
mobility model,OpenAIRE,mobility model,OpenAlex,1.0,23,22,14,0.4516129032258064
mobile phone,OpenAIRE,mobile phone,OpenAlex,1.0,82,95,65,0.5803571428571429
sub-band coding,OpenAIRE,sub-band coding,OpenAlex,1.0,12,12,4,0.2
speech coding,OpenAIRE,speech coding,OpenAlex,1.0,49,71,19,0.1881188118811881
replicate,OpenAIRE,replicate,OpenAlex,1.0,51,92,41,0.4019607843137255
microevolution,OpenAIRE,microevolution,OpenAlex,1.0,22,30,15,0.4054054054054054
apprenticeship,OpenAIRE,apprenticeship,OpenAlex,1.0,14,23,10,0.3703703703703703
linguistic relativity,OpenAIRE,linguistic relativity,OpenAlex,1.0,14,7,3,0.1666666666666666
spatial intelligence,OpenAIRE,spatial intelligence,OpenAlex,1.0,35,40,21,0.3888888888888889
organizational effectiveness,OpenAIRE,organizational effectiveness,OpenAlex,1.0,81,23,15,0.1685393258426966
biological materials,OpenAIRE,biological materials,OpenAlex,1.0,17,13,3,0.1111111111111111
design elements and principles,OpenAIRE,design elements and principles,OpenAlex,1.0,34,10,5,0.1282051282051282
macular degeneration,OpenAIRE,macular degeneration,OpenAlex,1.0,24,16,15,0.6
optic disc,OpenAIRE,optic disc,OpenAlex,1.0,25,35,18,0.4285714285714285
glaucoma,OpenAIRE,glaucoma,OpenAlex,1.0,56,61,54,0.8571428571428571
hospitality,OpenAIRE,hospitality,OpenAlex,1.0,30,39,25,0.5681818181818182
rational agent,OpenAIRE,rational agent,OpenAlex,1.0,19,20,7,0.21875
autonomous agent,OpenAIRE,autonomous agent,OpenAlex,1.0,71,34,18,0.2068965517241379
software agent,OpenAIRE,software agent,OpenAlex,1.0,39,24,10,0.1886792452830188
chewiness,OpenAIRE,chewiness,OpenAlex,1.0,13,13,13,1.0
habit,OpenAIRE,habit,OpenAlex,1.0,15,31,11,0.3142857142857143
capitalism,OpenAIRE,capitalism,OpenAlex,1.0,39,42,27,0.5
sulfur,OpenAIRE,sulfur,OpenAlex,1.0,7,6,2,0.1818181818181818
organic synthesis,OpenAIRE,organic synthesis,OpenAlex,1.0,16,10,7,0.3684210526315789
abiogenesis,OpenAIRE,abiogenesis,OpenAlex,1.0,12,15,8,0.4210526315789473
dempster-shafer theory,OpenAIRE,dempster-shafer theory,OpenAlex,1.0,29,31,13,0.2765957446808511
ligo,OpenAIRE,ligo,OpenAlex,1.0,15,19,13,0.6190476190476191
gravitational wave,OpenAIRE,gravitational wave,OpenAlex,1.0,45,49,37,0.6491228070175439
steiner tree problem,OpenAIRE,steiner tree problem,OpenAlex,1.0,13,11,8,0.5
collective action,OpenAIRE,collective action,OpenAlex,1.0,32,45,17,0.2833333333333333
citizen science,OpenAIRE,citizen science,OpenAlex,1.0,19,28,14,0.4242424242424242
nexus (standard),OpenAIRE,nexus (standard),OpenAlex,1.0,22,32,20,0.5882352941176471
open science,OpenAIRE,open science,OpenAlex,1.0,10,6,2,0.1428571428571428
monozygotic twin,OpenAIRE,monozygotic twin,OpenAlex,1.0,6,7,4,0.4444444444444444
twin study,OpenAIRE,twin study,OpenAlex,1.0,20,28,15,0.4545454545454545
obstetrics,OpenAIRE,obstetrics,OpenAlex,1.0,17,20,9,0.3214285714285714
prosthetic hand,OpenAIRE,prosthetic hand,OpenAlex,1.0,7,21,3,0.12
thumb,OpenAIRE,thumb,OpenAlex,1.0,49,55,34,0.4857142857142857
mechanical design,OpenAIRE,mechanical design,OpenAlex,1.0,13,6,2,0.1176470588235294
hough transform,OpenAIRE,hough transform,OpenAlex,1.0,77,72,61,0.6931818181818182
auxiliary particle filter,OpenAIRE,auxiliary particle filter,OpenAlex,1.0,14,15,10,0.5263157894736842
multinomial distribution,OpenAIRE,multinomial distribution,OpenAlex,1.0,37,45,22,0.3666666666666666
colored,OpenAIRE,colored,OpenAlex,1.0,27,50,15,0.2419354838709677
telecommunications network,OpenAIRE,telecommunications network,OpenAlex,1.0,99,55,23,0.1755725190839694
early childhood education,OpenAIRE,early childhood education,OpenAlex,1.0,17,9,5,0.238095238095238
criminal behavior,OpenAIRE,criminal behavior,OpenAlex,1.0,9,11,4,0.25
genomes project,OpenAIRE,genomes project,OpenAlex,1.0,13,15,4,0.1666666666666666
conformal map,OpenAIRE,conformal map,OpenAlex,1.0,20,37,16,0.3902439024390244
legendre polynomials,OpenAIRE,legendre polynomials,OpenAlex,1.0,15,19,9,0.36
sodium,OpenAIRE,sodium,OpenAlex,1.0,22,12,6,0.2142857142857142
crystallite,OpenAIRE,crystallite,OpenAlex,1.0,49,67,42,0.5675675675675675
convergent evolution,OpenAIRE,convergent evolution,OpenAlex,1.0,27,57,17,0.2537313432835821
npc,OpenAIRE,npc,OpenAlex,1.0,46,33,16,0.2539682539682539
event-related potential,OpenAIRE,event-related potential,OpenAlex,1.0,62,84,22,0.1774193548387097
biomolecule,OpenAIRE,biomolecule,OpenAlex,1.0,26,36,21,0.5121951219512195
information science,OpenAIRE,information science,OpenAlex,1.0,68,18,12,0.1621621621621621
strategic human resource planning,OpenAIRE,strategic human resource planning,OpenAlex,1.0,24,15,11,0.3928571428571428
liveness,OpenAIRE,liveness,OpenAlex,1.0,27,36,25,0.6578947368421053
unary operation,OpenAIRE,unary operation,OpenAlex,1.0,15,25,13,0.4814814814814814
universe,OpenAIRE,universe,OpenAlex,1.0,14,22,10,0.3846153846153846
modal operator,OpenAIRE,modal operator,OpenAlex,1.0,11,9,3,0.1764705882352941
modal logic,OpenAIRE,modal logic,OpenAlex,1.0,39,44,21,0.3387096774193548
pseudorandom number generator,OpenAIRE,pseudorandom number generator,OpenAlex,1.0,28,26,11,0.2558139534883721
sensory deprivation,OpenAIRE,sensory deprivation,OpenAlex,1.0,25,9,6,0.2142857142857142
field-programmable gate array,OpenAIRE,field-programmable gate array,OpenAlex,1.0,51,74,38,0.4367816091954023
simd,OpenAIRE,simd,OpenAlex,1.0,12,16,8,0.4
cholesky decomposition,OpenAIRE,cholesky decomposition,OpenAlex,1.0,13,11,9,0.6
isotropy,OpenAIRE,isotropy,OpenAlex,1.0,66,89,40,0.3478260869565217
captivity,OpenAIRE,captivity,OpenAlex,1.0,13,9,7,0.4666666666666667
petri net,OpenAIRE,petri net,OpenAlex,1.0,74,70,64,0.8
stochastic petri net,OpenAIRE,stochastic petri net,OpenAlex,1.0,23,29,19,0.5757575757575758
process architecture,OpenAIRE,process architecture,OpenAlex,1.0,20,19,10,0.3448275862068966
servomechanism,OpenAIRE,servomechanism,OpenAlex,1.0,50,51,30,0.4225352112676056
state vector,OpenAIRE,state vector,OpenAlex,1.0,41,37,17,0.2786885245901639
nickel titanium,OpenAIRE,nickel titanium,OpenAlex,1.0,6,8,6,0.75
spring (device),OpenAIRE,spring (device),OpenAlex,1.0,17,39,9,0.1914893617021276
facet (psychology),OpenAIRE,facet (psychology),OpenAlex,1.0,12,31,8,0.2285714285714285
experience sampling method,OpenAIRE,experience sampling method,OpenAlex,1.0,19,22,13,0.4642857142857143
taguchi methods,OpenAIRE,taguchi methods,OpenAlex,1.0,24,29,19,0.5588235294117647
alarm signal,OpenAIRE,alarm signal,OpenAlex,1.0,10,10,8,0.6666666666666666
predator,OpenAIRE,predator,OpenAlex,1.0,37,72,30,0.379746835443038
signalling,OpenAIRE,signalling,OpenAlex,1.0,19,20,10,0.3448275862068966
aposematism,OpenAIRE,aposematism,OpenAlex,1.0,17,23,12,0.4285714285714285
crypsis,OpenAIRE,crypsis,OpenAlex,1.0,19,27,14,0.4375
conservation biology,OpenAIRE,conservation biology,OpenAlex,1.0,28,15,10,0.303030303030303
inbreeding depression,OpenAIRE,inbreeding depression,OpenAlex,1.0,20,22,17,0.68
outbreeding depression,OpenAIRE,inbreeding depression,OpenAlex,1.0000000165489749,12,22,5,0.1724137931034483
fecundity,OpenAIRE,fecundity,OpenAlex,1.0,25,36,17,0.3863636363636363
kin recognition,OpenAIRE,kin recognition,OpenAlex,1.0,26,23,14,0.4
leukemia,OpenAIRE,leukemia,OpenAlex,1.0,24,10,5,0.1724137931034483
oncology,OpenAIRE,oncology,OpenAlex,1.0,245,51,38,0.1472868217054263
spanish civil war,OpenAIRE,spanish civil war,OpenAlex,1.0,9,14,6,0.3529411764705882
odds ratio,OpenAIRE,odds ratio,OpenAlex,1.0,56,23,14,0.2153846153846154
radiation dose,OpenAIRE,radiation dose,OpenAlex,1.0,30,26,15,0.3658536585365853
religiosity,OpenAIRE,religiosity,OpenAlex,1.0,22,16,13,0.52
defeasible estate,OpenAIRE,defeasible estate,OpenAlex,1.0,16,22,15,0.6521739130434783
defeasible reasoning,OpenAIRE,defeasible reasoning,OpenAlex,1.0,14,23,10,0.3703703703703703
automated theorem proving,OpenAIRE,automated theorem proving,OpenAlex,1.0,36,22,10,0.2083333333333333
non-monotonic logic,OpenAIRE,non-monotonic logic,OpenAlex,1.0,57,60,37,0.4625
routing protocol,OpenAIRE,routing protocol,OpenAlex,1.0,54,99,38,0.3304347826086956
link-state routing protocol,OpenAIRE,link-state routing protocol,OpenAlex,1.0,28,36,9,0.1636363636363636
hierarchical routing,OpenAIRE,hierarchical routing,OpenAlex,1.0,12,6,4,0.2857142857142857
policy-based routing,OpenAIRE,policy-based routing,OpenAlex,1.0,19,7,5,0.238095238095238
static routing,OpenAIRE,static routing,OpenAlex,1.0,31,34,15,0.3
dynamic source routing,OpenAIRE,dynamic source routing,OpenAlex,1.0,23,15,8,0.2666666666666666
loose coupling,OpenAIRE,loose coupling,OpenAlex,1.0,6,7,4,0.4444444444444444
organizational architecture,OpenAIRE,organizational architecture,OpenAlex,1.0,43,22,8,0.1403508771929824
business cycle,OpenAIRE,business cycle,OpenAlex,1.0,33,34,21,0.4565217391304347
dream,OpenAIRE,dream,OpenAlex,1.0,8,12,5,0.3333333333333333
unemployment,OpenAIRE,unemployment,OpenAlex,1.0,43,40,23,0.3833333333333333
path analysis (statistics),OpenAIRE,path analysis (statistics),OpenAlex,1.0,39,69,23,0.2705882352941176
codebook,OpenAIRE,codebook,OpenAlex,1.0,50,50,39,0.639344262295082
engineering optimization,OpenAIRE,engineering optimization,OpenAlex,1.0,37,22,9,0.18
beam search,OpenAIRE,beam search,OpenAlex,1.0,39,39,12,0.1818181818181818
conjunctive normal form,OpenAIRE,conjunctive normal form,OpenAlex,1.0,7,15,4,0.2222222222222222
continuous flow,OpenAIRE,continuous flow,OpenAlex,1.0,9,7,2,0.1428571428571428
pareto principle,OpenAIRE,pareto principle,OpenAlex,1.0,71,105,51,0.408
optimal design,OpenAIRE,optimal design,OpenAlex,1.0,85,52,24,0.2123893805309734
hyperplane,OpenAIRE,hyperplane,OpenAlex,1.0,46,54,32,0.4705882352941176
binary classification,OpenAIRE,binary classification,OpenAlex,1.0,109,143,50,0.2475247524752475
human genome,OpenAIRE,human genome,OpenAlex,1.0,155,74,47,0.2582417582417582
effective population size,OpenAIRE,effective population size,OpenAlex,1.0,66,74,30,0.2727272727272727
demographic history,OpenAIRE,demographic history,OpenAlex,1.0,19,28,10,0.2702702702702703
building envelope,OpenAIRE,building envelope,OpenAlex,1.0,10,10,8,0.6666666666666666
solar irradiance,OpenAIRE,solar irradiance,OpenAlex,1.0,21,27,15,0.4545454545454545
solar energy,OpenAIRE,solar energy,OpenAlex,1.0,75,40,29,0.3372093023255814
family therapy,OpenAIRE,family therapy,OpenAlex,1.0,29,11,9,0.2903225806451613
major depressive disorder,OpenAIRE,major depressive disorder,OpenAlex,1.0,32,24,19,0.5135135135135135
traceability,OpenAIRE,traceability,OpenAlex,1.0,19,18,14,0.6086956521739131
weighted median,OpenAIRE,weighted median,OpenAlex,1.0,10,14,7,0.4117647058823529
epipolar geometry,OpenAIRE,epipolar geometry,OpenAlex,1.0,36,41,25,0.4807692307692308
alpha beta filter,OpenAIRE,alpha beta filter,OpenAlex,1.0,72,50,29,0.3118279569892473
radial basis function network,OpenAIRE,radial basis function network,OpenAlex,1.0,55,49,25,0.3164556962025316
specular reflection,OpenAIRE,specular reflection,OpenAlex,1.0,29,32,22,0.5641025641025641
specular highlight,OpenAIRE,specular highlight,OpenAlex,1.0,7,13,3,0.1764705882352941
bidirectional reflectance distribution function,OpenAIRE,bidirectional reflectance distribution function,OpenAlex,1.0,14,29,11,0.34375
degradation (telecommunications),OpenAIRE,degradation (telecommunications),OpenAlex,1.0,25,41,13,0.2452830188679245
east asia,OpenAIRE,east asia,OpenAlex,1.0,13,12,6,0.3157894736842105
enantiomer,OpenAIRE,enantiomer,OpenAlex,1.0,47,47,39,0.7090909090909091
thermal stability,OpenAIRE,thermal stability,OpenAlex,1.0,7,7,5,0.5555555555555556
health administration,OpenAIRE,health administration,OpenAlex,1.0,27,15,6,0.1666666666666666
negotiation,OpenAIRE,negotiation,OpenAlex,1.0,146,204,108,0.4462809917355372
triage,OpenAIRE,triage,OpenAlex,1.0,20,14,11,0.4782608695652174
fault tolerance,OpenAIRE,fault tolerance,OpenAlex,1.0,101,82,49,0.3656716417910448
edge computing,OpenAIRE,edge computing,OpenAlex,1.0,78,98,63,0.5575221238938053
edge device,OpenAIRE,edge device,OpenAlex,1.0,24,60,17,0.2537313432835821
information cascade,OpenAIRE,information cascade,OpenAlex,1.0,10,9,6,0.4615384615384615
autopoiesis,OpenAIRE,autopoiesis,OpenAlex,1.0,16,20,12,0.5
piaget's theory of cognitive development,OpenAIRE,piaget's theory of cognitive development,OpenAlex,1.0,13,7,4,0.25
restriction enzyme,OpenAIRE,restriction enzyme,OpenAlex,1.0,6,7,4,0.4444444444444444
fracture (geology),OpenAIRE,fracture (geology),OpenAlex,1.0,29,42,17,0.3148148148148148
aliasing,OpenAIRE,aliasing,OpenAlex,1.0,39,89,34,0.3617021276595745
undersampling,OpenAIRE,undersampling,OpenAlex,1.0,55,116,47,0.3790322580645161
von neumann architecture,OpenAIRE,von neumann architecture,OpenAlex,1.0,23,35,14,0.3181818181818182
solution concept,OpenAIRE,solution concept,OpenAlex,1.0,17,7,3,0.1428571428571428
second-harmonic generation,OpenAIRE,second-harmonic generation,OpenAlex,1.0,6,15,3,0.1666666666666666
perseveration,OpenAIRE,perseveration,OpenAlex,1.0,12,14,7,0.3684210526315789
nadir,OpenAIRE,nadir,OpenAlex,1.0,11,11,7,0.4666666666666667
advanced very-high-resolution radiometer,OpenAIRE,advanced very-high-resolution radiometer,OpenAlex,1.0,22,24,19,0.7037037037037037
zenith,OpenAIRE,zenith,OpenAlex,1.0,6,6,5,0.7142857142857143
temporal resolution,OpenAIRE,temporal resolution,OpenAlex,1.0,111,109,49,0.2865497076023391
canonical analysis,OpenAIRE,canonical analysis,OpenAlex,1.0,18,10,6,0.2727272727272727
altruism (biology),OpenAIRE,altruism (biology),OpenAlex,1.0,22,81,15,0.1704545454545454
price equation,OpenAIRE,price equation,OpenAlex,1.0,11,6,4,0.3076923076923077
reproductive value,OpenAIRE,reproductive value,OpenAlex,1.0,13,22,10,0.4
offspring,OpenAIRE,offspring,OpenAlex,1.0,75,137,68,0.4722222222222222
chordal graph,OpenAIRE,chordal graph,OpenAlex,1.0,20,14,6,0.2142857142857142
diagonal,OpenAIRE,diagonal,OpenAlex,1.0,51,86,35,0.3431372549019608
diagonal matrix,OpenAIRE,diagonal matrix,OpenAlex,1.0,15,10,4,0.1904761904761904
sensory processing,OpenAIRE,sensory processing,OpenAlex,1.0,29,21,8,0.1904761904761904
impossibility,OpenAIRE,impossibility,OpenAlex,1.0,19,27,17,0.5862068965517241
authorship attribution,OpenAIRE,authorship attribution,OpenAlex,1.0,7,13,5,0.3333333333333333
text categorization,OpenAIRE,text categorization,OpenAlex,1.0,23,37,8,0.1538461538461538
mobile commerce,OpenAIRE,mobile commerce,OpenAlex,1.0,15,9,5,0.2631578947368421
source credibility,OpenAIRE,source credibility,OpenAlex,1.0,9,17,3,0.1304347826086956
strips,OpenAIRE,strips,OpenAlex,1.0,15,20,10,0.4
kinship,OpenAIRE,kinship,OpenAlex,1.0,27,32,21,0.5526315789473685
sex ratio,OpenAIRE,sex ratio,OpenAlex,1.0,38,20,15,0.3488372093023256
social constructionism,OpenAIRE,social constructionism,OpenAlex,1.0,109,39,26,0.2131147540983606
dichotomy,OpenAIRE,dichotomy,OpenAlex,1.0,11,16,9,0.5
child psychopathology,OpenAIRE,child psychopathology,OpenAlex,1.0,10,10,7,0.5384615384615384
publicity,OpenAIRE,publicity,OpenAlex,1.0,9,13,6,0.375
word of mouth,OpenAIRE,word of mouth,OpenAlex,1.0,32,32,19,0.4222222222222222
psychomotor learning,OpenAIRE,psychomotor learning,OpenAlex,1.0,35,15,10,0.25
amphetamine,OpenAIRE,amphetamine,OpenAlex,1.0,12,7,5,0.3571428571428571
structural system,OpenAIRE,structural system,OpenAlex,1.0,37,22,11,0.2291666666666666
smacker video,OpenAIRE,smacker video,OpenAlex,1.0,22,14,8,0.2857142857142857
digital video,OpenAIRE,digital video,OpenAlex,1.0,17,16,7,0.2692307692307692
video browsing,OpenAIRE,video browsing,OpenAlex,1.0,8,7,5,0.5
kelvin probe force microscope,OpenAIRE,kelvin probe force microscope,OpenAlex,1.0,21,24,16,0.5517241379310345
influence diagram,OpenAIRE,influence diagram,OpenAlex,1.0,53,38,15,0.1973684210526315
ideal solution,OpenAIRE,ideal solution,OpenAlex,1.0,46,73,37,0.4512195121951219
linearity,OpenAIRE,linearity,OpenAlex,1.0,28,37,9,0.1607142857142857
spins,OpenAIRE,spins,OpenAlex,1.0,23,33,19,0.5135135135135135
mendelian inheritance,OpenAIRE,mendelian inheritance,OpenAlex,1.0,14,22,8,0.2857142857142857
maternal effect,OpenAIRE,maternal effect,OpenAlex,1.0,23,15,10,0.3571428571428571
mitochondrial dna,OpenAIRE,mitochondrial dna,OpenAlex,1.0,24,30,19,0.5428571428571428
isotopes,OpenAIRE,isotope,OpenAlex,1.0000000578962245,10,11,2,0.1052631578947368
isotope,OpenAIRE,isotope,OpenAlex,1.0,11,11,7,0.4666666666666667
gas chromatography,OpenAIRE,gas chromatography,OpenAlex,1.0,20,22,11,0.3548387096774194
gas chromatography-mass spectrometry,OpenAIRE,gas chromatography-mass spectrometry,OpenAlex,1.0,12,10,3,0.1578947368421052
herbivore,OpenAIRE,herbivore,OpenAlex,1.0,40,43,26,0.4561403508771929
plant defense against herbivory,OpenAIRE,plant defense against herbivory,OpenAlex,1.0,9,7,5,0.4545454545454545
genetically modified mouse,OpenAIRE,genetically modified mouse,OpenAlex,1.0,9,7,4,0.3333333333333333
behavioral modeling,OpenAIRE,behavioral modeling,OpenAlex,1.0,14,28,5,0.1351351351351351
transgene,OpenAIRE,transgene,OpenAlex,1.0,22,21,10,0.303030303030303
