Category1,Source1,Category2,Source2,Similarity,PapersInC1,PapersInC2,PapersInBoth,Agreement
sequential logic,OpenAIRE,logic gate,OpenAlex,0.7110362679658887,18,33,9,0.2142857142857142
cultural heritage management,OpenAIRE,cultural heritage,OpenAlex,0.9204442702986088,9,22,7,0.2916666666666667
edge computing,OpenAIRE,mobile edge computing,OpenAlex,0.9417072038339508,78,38,22,0.2340425531914893
individual capital,OpenAIRE,financial capital,OpenAlex,0.8766618261086719,38,20,10,0.2083333333333333
economic capital,OpenAIRE,financial capital,OpenAlex,0.9177279078629036,19,20,7,0.21875
procedural justice,OpenAIRE,organizational justice,OpenAlex,0.8779595984863355,28,22,9,0.2195121951219512
organizational justice,OpenAIRE,interactional justice,OpenAlex,0.9026455251311916,9,6,4,0.3636363636363636
dentistry,OpenAIRE,orthodontics,OpenAlex,1.0000000489388698,158,164,57,0.2150943396226415
consistency model,OpenAIRE,data consistency,OpenAlex,0.6746310449515418,20,46,16,0.32
transaction processing,OpenAIRE,distributed transaction,OpenAlex,0.891920314352327,21,17,7,0.2258064516129032
distributed transaction,OpenAIRE,transaction processing,OpenAlex,0.891920314352327,10,24,8,0.3076923076923077
information literacy,OpenAIRE,critical literacy,OpenAlex,0.8227241078231268,29,12,10,0.3225806451612903
dna barcoding taxonomic,OpenAIRE,dna barcoding,OpenAlex,0.8686959262332828,10,12,6,0.375
pupillary response,OpenAIRE,pupil,OpenAlex,0.732473378078477,11,42,10,0.2325581395348837
loneliness,OpenAIRE,social isolation,OpenAlex,0.6167286420984045,29,24,9,0.2045454545454545
english compound,OpenAIRE,compound,OpenAlex,0.8198514827738248,8,12,6,0.4285714285714285
radiotherapy planning computer-assisted,OpenAIRE,radiation treatment planning,OpenAlex,0.7426083188373972,52,37,16,0.2191780821917808
radiation therapy,OpenAIRE,radiation treatment planning,OpenAlex,0.8815422579516021,58,37,16,0.2025316455696202
radiation therapy procedures medical physics,OpenAIRE,radiation therapy,OpenAlex,0.8125390452994203,224,89,53,0.2038461538461538
radiotherapy dosage,OpenAIRE,radiation therapy,OpenAlex,0.7152710064576561,33,89,22,0.22
radiotherapy planning computer-assisted,OpenAIRE,radiation therapy,OpenAlex,0.6397929055967935,52,89,31,0.2818181818181818
right bundle branch block,OpenAIRE,left bundle branch block,OpenAlex,0.8958899997332609,12,9,8,0.6153846153846154
temporal logic of actions,OpenAIRE,temporal logic,OpenAlex,0.7212734807540383,12,47,10,0.2040816326530612
linear temporal logic,OpenAIRE,temporal logic,OpenAlex,0.9475828338765128,32,47,21,0.3620689655172414
interval temporal logic,OpenAIRE,temporal logic,OpenAlex,0.9398046080747792,13,47,11,0.2244897959183673
interval temporal logic,OpenAIRE,linear temporal logic,OpenAlex,0.9252416396696724,13,32,10,0.2857142857142857
computation tree logic,OpenAIRE,linear temporal logic,OpenAlex,0.7705194699990836,15,32,11,0.3055555555555556
temporal logic,OpenAIRE,linear temporal logic,OpenAlex,0.9475828338765128,55,32,22,0.3384615384615385
enhanced vegetation index,OpenAIRE,vegetation index,OpenAlex,0.9395845534972704,10,12,6,0.375
tumor microenvironment,OpenAIRE,cancer cell,OpenAlex,0.7162147582461956,10,13,4,0.2105263157894736
ac motor,OpenAIRE,synchronous motor,OpenAlex,0.5941739665402718,61,70,22,0.2018348623853211
shape analysis (digital geometry),OpenAIRE,shape analysis (program analysis),OpenAlex,0.9616651720454492,114,85,47,0.3092105263157895
inclusion (education),OpenAIRE,inclusion (mineral),OpenAlex,0.965758455925718,94,163,66,0.3455497382198952
microarray analysis techniques,OpenAIRE,microarray,OpenAlex,0.8535010882656703,61,43,21,0.253012048192771
forcing (recursion theory),OpenAIRE,forcing (mathematics),OpenAlex,0.9590561073712092,48,76,23,0.2277227722772277
inattentional blindness,OpenAIRE,change blindness,OpenAlex,0.8199093217715806,15,21,13,0.5652173913043478
change blindness,OpenAIRE,inattentional blindness,OpenAlex,0.8199093217715806,30,17,12,0.3428571428571428
polarization (waves),OpenAIRE,polarization (electrochemistry),OpenAlex,0.9648347201690404,58,70,33,0.3473684210526316
dna transposable elements,OpenAIRE,transposable element,OpenAlex,0.7370450128305928,41,42,29,0.5370370370370371
deviance (sociology),OpenAIRE,deviance (statistics),OpenAlex,0.986780141854272,21,30,11,0.275
akaike information criterion,OpenAIRE,information criteria,OpenAlex,0.999999928066722,78,50,31,0.3195876288659793
bayesian information criterion,OpenAIRE,information criteria,OpenAlex,0.957882261598496,63,50,22,0.2417582417582417
oscillation,OpenAIRE,oscillation (cell signaling),OpenAlex,0.4610397066752325,103,139,62,0.3444444444444444
constraint satisfaction problem,OpenAIRE,local consistency,OpenAlex,0.5962391740839413,57,47,23,0.2839506172839506
control chart,OpenAIRE,statistical process control,OpenAlex,0.7538362591314861,45,66,23,0.2613636363636363
flow shop scheduling,OpenAIRE,job shop scheduling,OpenAlex,0.6560331545700536,34,125,31,0.2421875
species distribution,OpenAIRE,environmental niche modelling,OpenAlex,0.6498737594596108,24,34,10,0.2083333333333333
absorption (electromagnetic radiation),OpenAIRE,absorption (acoustics),OpenAlex,0.9618783029434506,48,65,26,0.2988505747126437
polarity (physics),OpenAIRE,polarity (international relations),OpenAlex,0.931253235045731,28,44,19,0.3584905660377358
geometric morphometrics,OpenAIRE,morphometrics,OpenAlex,0.9999999749555264,7,24,6,0.24
femininity,OpenAIRE,masculinity,OpenAlex,0.8860778550682361,15,30,9,0.25
semicircular canals,OpenAIRE,linear acceleration,OpenAlex,0.5282112491335119,9,6,3,0.25
structured-light d scanner,OpenAIRE,structured light,OpenAlex,0.6806495694519543,13,21,7,0.2592592592592592
dermatology venereal diseases,OpenAIRE,dermatology,OpenAlex,0.4899818055408271,47,76,24,0.2424242424242424
cutaneous conditions autoimmune diseases,OpenAIRE,dermatology,OpenAlex,0.5658910339679393,37,76,24,0.2696629213483146
skin cancer,OpenAIRE,melanoma,OpenAlex,0.5932767227835578,34,34,13,0.2363636363636363
skin neoplasms,OpenAIRE,melanoma,OpenAlex,0.72473364536814,51,34,17,0.25
nevus,OpenAIRE,melanoma,OpenAlex,0.999999952275412,14,34,9,0.2307692307692307
basal cell carcinoma,OpenAIRE,basal cell,OpenAlex,0.9594539887253892,9,11,7,0.5384615384615384
skin pigmentation,OpenAIRE,skin color,OpenAlex,0.8502941786274848,39,56,19,0.25
niche construction,OpenAIRE,niche segregation,OpenAlex,0.8572931644772728,17,10,7,0.35
quantitative precipitation forecast,OpenAIRE,global forecast system,OpenAlex,0.7721742075903658,8,9,3,0.2142857142857142
nominal group,OpenAIRE,nominal group technique,OpenAlex,0.9095481274280958,12,14,6,0.3
nominal group technique,OpenAIRE,nominal group,OpenAlex,0.9095481274280958,19,10,6,0.2608695652173913
velocity moments,OpenAIRE,wavefront,OpenAlex,0.6404531510768017,20,72,16,0.2105263157894736
multinomial probit,OpenAIRE,ordered probit,OpenAlex,0.7686799623901788,17,22,8,0.2580645161290322
probit,OpenAIRE,ordered probit,OpenAlex,0.8146509435715347,21,22,9,0.2647058823529412
pontryagin's minimum principle,OpenAIRE,pontryagin's minimum principle,OpenAlex,0.7744604085375605,9,19,7,0.3333333333333333
maximum principle,OpenAIRE,pontryagin's minimum principle,OpenAlex,0.5829275690930763,36,19,11,0.25
prostate,OpenAIRE,prostate cancer,OpenAlex,0.8492340427246575,29,26,13,0.3095238095238095
prostatic neoplasms,OpenAIRE,prostate cancer,OpenAlex,0.8598865459968915,55,26,17,0.265625
neoplasm metastasis,OpenAIRE,metastasis,OpenAlex,0.9821767061907652,22,13,7,0.25
prostate cancer,OpenAIRE,prostate,OpenAlex,0.8492340427246575,25,19,12,0.375
prostatic neoplasms,OpenAIRE,prostate,OpenAlex,0.8624186549715606,55,19,13,0.2131147540983606
smell,OpenAIRE,odor,OpenAlex,0.7405231218335929,46,45,23,0.3382352941176471
generalized linear mixed model,OpenAIRE,mixed model,OpenAlex,0.8989802567328543,47,36,15,0.2205882352941176
rectification,OpenAIRE,image rectification,OpenAlex,0.7746318201548517,11,5,4,0.3333333333333333
star (graph theory),OpenAIRE,star (game theory),OpenAlex,0.9371888478228714,14,17,7,0.2916666666666667
transformation language,OpenAIRE,model transformation,OpenAlex,0.7508129597478312,6,22,6,0.2727272727272727
cohesion (linguistics),OpenAIRE,cohesion (chemistry),OpenAlex,0.98383142394248,32,62,27,0.4029850746268656
feminist philosophy,OpenAIRE,feminist theory,OpenAlex,0.8901778613789698,11,9,5,0.3333333333333333
basis pursuit,OpenAIRE,matching pursuit,OpenAlex,0.6492111162687587,36,63,18,0.2222222222222222
kinetic resolution,OpenAIRE,enantioselective synthesis,OpenAlex,0.7528613680941887,22,42,21,0.4883720930232558
web search query,OpenAIRE,web query classification,OpenAlex,0.936016654512306,44,46,22,0.3235294117647059
query optimization,OpenAIRE,web query classification,OpenAlex,0.8104771307441974,55,46,18,0.216867469879518
query expansion,OpenAIRE,web query classification,OpenAlex,0.6797104245054069,73,46,20,0.202020202020202
binary search tree,OpenAIRE,interval tree,OpenAlex,0.7688033239011366,10,10,4,0.25
branching (linguistics),OpenAIRE,branching (polymer chemistry),OpenAlex,0.959338792872472,17,42,14,0.3111111111111111
traction (orthopedics),OpenAIRE,traction (geology),OpenAlex,0.9767458179049197,6,16,4,0.2222222222222222
traction (engineering),OpenAIRE,traction (geology),OpenAlex,0.9848184880025668,6,16,5,0.2941176470588235
boundary knot method,OpenAIRE,boundary element method,OpenAlex,0.828765856490049,13,20,6,0.2222222222222222
method of fundamental solutions,OpenAIRE,boundary element method,OpenAlex,0.73487052780972,11,20,7,0.2916666666666667
regularized meshless method,OpenAIRE,boundary element method,OpenAlex,0.8119419709475306,7,20,6,0.2857142857142857
singular boundary method,OpenAIRE,boundary element method,OpenAlex,0.93197463281813,10,20,6,0.25
tachycardia,OpenAIRE,ventricular tachycardia,OpenAlex,0.9271273624061948,10,6,5,0.4545454545454545
center of pressure (terrestrial locomotion),OpenAIRE,center of pressure (fluid mechanics),OpenAlex,0.9696158094979964,18,31,16,0.4848484848484848
employee engagement,OpenAIRE,work engagement,OpenAlex,0.7870272015091436,34,15,10,0.2564102564102564
vowel,OpenAIRE,consonant,OpenAlex,0.9999999766612446,50,60,19,0.2087912087912088
focus groups,OpenAIRE,focus group,OpenAlex,0.937150479447414,58,106,31,0.2330827067669172
team software process,OpenAIRE,software development process,OpenAlex,0.8242846747795506,15,25,7,0.2121212121212121
spark (mathematics),OpenAIRE,spark (programming language),OpenAlex,0.9602023289220958,13,25,11,0.4074074074074074
holobiont,OpenAIRE,symbiosis,OpenAlex,0.6629926703709115,6,13,6,0.4615384615384615
distributed ray tracing,OpenAIRE,ray tracing (physics),OpenAlex,0.4850371928391706,12,27,9,0.3
ray tracing (graphics),OpenAIRE,ray tracing (physics),OpenAlex,0.981300832336266,36,27,23,0.575
distributed ray tracing,OpenAIRE,beam tracing,OpenAlex,0.649626937997934,12,6,4,0.2857142857142857
beam tracing,OpenAIRE,distributed ray tracing,OpenAlex,0.649626937997934,7,9,4,0.3333333333333333
lumbar spine,OpenAIRE,lumbar,OpenAlex,1.000000015140175,6,11,4,0.3076923076923077
lumbar vertebrae,OpenAIRE,lumbar,OpenAlex,1.000000015140175,15,11,5,0.238095238095238
emotional exhaustion,OpenAIRE,emotional labor,OpenAlex,0.7567550325184564,23,29,10,0.238095238095238
metallurgy,OpenAIRE,alloy,OpenAlex,0.5658876812965815,132,84,38,0.2134831460674157
sympatric speciation,OpenAIRE,sympatry,OpenAlex,0.5325236469314858,49,35,20,0.3125
character displacement,OpenAIRE,sympatry,OpenAlex,0.3511268526844598,17,35,13,0.3333333333333333
fractional factorial design,OpenAIRE,factorial experiment,OpenAlex,0.8772337241596231,6,15,4,0.2352941176470588
microglia,OpenAIRE,inflammation,OpenAlex,0.6203587178144891,8,31,8,0.2580645161290322
bigram,OpenAIRE,trigram,OpenAlex,1.0000000230050268,29,42,24,0.5106382978723404
tissue scaffolds,OpenAIRE,tissue engineering,OpenAlex,0.7975429978726266,17,44,14,0.2978723404255319
boltzmann machine,OpenAIRE,restricted boltzmann machine,OpenAlex,0.808994342569648,65,40,25,0.3125
thrust bearing,OpenAIRE,fluid bearing,OpenAlex,0.7693888091366151,7,15,4,0.2222222222222222
thrust bearing,OpenAIRE,thrust,OpenAlex,0.7378957168354379,7,33,7,0.2121212121212121
singular value decomposition,OpenAIRE,singular value,OpenAlex,0.9346317314930312,156,63,46,0.2658959537572254
monte carlo method in statistical physics,OpenAIRE,monte carlo integration,OpenAlex,0.7243045126689631,27,17,10,0.2941176470588235
monte carlo molecular modeling,OpenAIRE,monte carlo integration,OpenAlex,0.8815600347303367,31,17,9,0.2307692307692307
steganography,OpenAIRE,steganography tools,OpenAlex,0.6288719901577995,107,27,26,0.2407407407407407
crowds,OpenAIRE,crowd simulation,OpenAlex,0.6054036503874294,53,25,16,0.2580645161290322
join (sigma algebra),OpenAIRE,join (topology),OpenAlex,0.9059357468506146,7,13,5,0.3333333333333333
dispersive body waves,OpenAIRE,seismic wave,OpenAlex,0.6408889222099176,8,18,5,0.238095238095238
burst noise,OpenAIRE,flicker noise,OpenAlex,0.8594842412261111,22,32,10,0.2272727272727272
effective input noise temperature,OpenAIRE,noise generator,OpenAlex,0.821615069347121,25,22,8,0.2051282051282051
noise temperature,OpenAIRE,noise generator,OpenAlex,0.8591643168830508,46,22,14,0.2592592592592592
flicker noise,OpenAIRE,noise generator,OpenAlex,0.8359399674884767,48,22,12,0.2068965517241379
noise generator,OpenAIRE,noise figure,OpenAlex,0.7963108039602579,46,77,28,0.2947368421052631
flicker noise,OpenAIRE,noise figure,OpenAlex,0.7538752246831146,48,77,29,0.3020833333333333
phase noise,OpenAIRE,noise figure,OpenAlex,0.7340608581260665,81,77,29,0.2248062015503876
noise spectral density,OpenAIRE,noise figure,OpenAlex,0.73653304757434,64,77,27,0.2368421052631578
noise temperature,OpenAIRE,noise figure,OpenAlex,0.7540689862171093,46,77,26,0.268041237113402
distributed shared memory,OpenAIRE,memory management,OpenAlex,0.7253439951534548,10,23,6,0.2222222222222222
illusory contours,OpenAIRE,optical illusion,OpenAlex,0.8469345146608871,25,65,16,0.2162162162162162
illusion,OpenAIRE,optical illusion,OpenAlex,0.8081208277275128,109,65,31,0.2167832167832167
pythagorean fuzzy sets,OpenAIRE,pythagorean theorem,OpenAlex,0.5268738844126963,10,30,9,0.2903225806451613
fractal dimension,OpenAIRE,fractal dimension on networks,OpenAlex,0.618853832193454,64,23,18,0.2608695652173913
commonsense knowledge,OpenAIRE,commonsense reasoning,OpenAlex,0.8755249780420759,21,27,10,0.2631578947368421
probabilistic database,OpenAIRE,uncertain data,OpenAlex,0.8047732950904285,19,25,8,0.2222222222222222
probabilistic database,OpenAIRE,database theory,OpenAlex,0.8257645913549986,19,29,10,0.2631578947368421
interim analysis,OpenAIRE,interim,OpenAlex,0.8339490631506181,6,24,6,0.25
paraxial mesoderm,OpenAIRE,mesoderm,OpenAlex,0.878798784159725,15,16,13,0.7222222222222222
chick embryo,OpenAIRE,embryonic stem cell,OpenAlex,0.4120596790463973,11,23,6,0.2142857142857142
paraxial mesoderm,OpenAIRE,embryonic stem cell,OpenAlex,0.5773939436489501,15,23,13,0.52
notch signaling pathway,OpenAIRE,embryonic stem cell,OpenAlex,0.5807457415650965,10,23,7,0.2692307692307692
vernier acuity,OpenAIRE,vernier scale,OpenAlex,0.5532801573914676,18,21,13,0.5
raman spectroscopy,OpenAIRE,raman scattering,OpenAlex,0.8688076629435768,49,32,20,0.3278688524590163
moral development,OpenAIRE,moral reasoning,OpenAlex,0.8503557290942747,34,29,14,0.2857142857142857
moral disengagement,OpenAIRE,moral reasoning,OpenAlex,0.8880425126412417,29,29,14,0.3181818181818182
moral psychology,OpenAIRE,moral reasoning,OpenAlex,0.8934705463943582,15,29,9,0.2571428571428571
cryptographic primitive,OpenAIRE,cryptographic protocol,OpenAlex,0.8298656956705494,11,19,6,0.25
semiconductor laser theory,OpenAIRE,optical chaos,OpenAlex,0.6560829452354925,43,20,13,0.26
penetration (firestop),OpenAIRE,penetration (warfare),OpenAlex,0.9618789291640591,9,13,4,0.2222222222222222
appraisal theory,OpenAIRE,cognitive appraisal,OpenAlex,0.8478599453329603,11,17,7,0.3333333333333333
inversion (meteorology),OpenAIRE,inversion (geology),OpenAlex,1.0000000175217736,83,155,66,0.3837209302325581
objectivity (science),OpenAIRE,objectivity (philosophy),OpenAlex,0.98558440425534,32,36,21,0.4468085106382978
gene transfer horizontal,OpenAIRE,horizontal gene transfer,OpenAlex,0.9039269319328296,28,27,12,0.2790697674418604
plasmids,OpenAIRE,plasmid,OpenAlex,1.0000000430789968,28,16,8,0.2222222222222222
digital holography,OpenAIRE,digital holographic microscopy,OpenAlex,0.8811683864502823,18,22,8,0.25
holography,OpenAIRE,digital holography,OpenAlex,0.8438539496072851,88,26,22,0.2391304347826087
digital holographic microscopy,OpenAIRE,digital holography,OpenAlex,0.8811683864502823,23,26,11,0.2894736842105263
recombination genetic,OpenAIRE,recombination,OpenAlex,0.8011717206663025,145,99,66,0.3707865168539326
hearing loss sensorineural,OpenAIRE,sensorineural hearing loss,OpenAlex,0.914380315259381,22,11,8,0.32
hearing aids,OpenAIRE,hearing aid,OpenAlex,0.7579624263280833,20,15,11,0.4583333333333333
building energy simulation,OpenAIRE,energy performance,OpenAlex,0.8541653735114906,7,11,5,0.3846153846153846
optimal stopping,OpenAIRE,stopping time,OpenAlex,0.6521328518067812,7,6,4,0.4444444444444444
multicultural education,OpenAIRE,multiculturalism,OpenAlex,0.8865221607230737,16,36,10,0.238095238095238
tabu search,OpenAIRE,guided local search,OpenAlex,0.5648383121503745,83,25,19,0.2134831460674157
planar straight-line graph,OpenAIRE,planar graph,OpenAlex,0.8015662123202046,11,18,8,0.3809523809523809
outerplanar graph,OpenAIRE,planar graph,OpenAlex,0.8412384598012458,8,18,5,0.238095238095238
linkless embedding,OpenAIRE,book embedding,OpenAlex,0.6594698917156857,6,10,4,0.3333333333333333
landslide susceptibility,OpenAIRE,landslide,OpenAlex,0.8611632370529826,20,99,20,0.202020202020202
renal function,OpenAIRE,contrast-induced nephropathy,OpenAlex,0.6619935393160133,8,10,4,0.2857142857142857
nephropathy,OpenAIRE,contrast-induced nephropathy,OpenAlex,0.536923992364453,8,10,7,0.6363636363636364
