Category1,Source1,Category2,Source2,similarity,PapersInC1,PapersInC2,PapersInBoth,Discripancy
medical diagnosis,OpenAIRE,medical diagnosis,OpenAlex,1.0,46,35,24,0.4210526315789473
dermatology,OpenAlex,dermatology,OpenAIRE,1.0,13,11,8,0.5
conjecture,OpenAIRE,conjecture,OpenAlex,1.0,11,12,7,0.4375
traceability,OpenAlex,traceability,OpenAIRE,1.0,6,6,5,0.7142857142857143
lithography,OpenAIRE,lithography,OpenAlex,1.0,7,7,6,0.75
lithography,OpenAlex,lithography,OpenAIRE,1.0,7,7,6,0.75
discriminant validity,OpenAIRE,discriminant validity,OpenAlex,1.0,22,29,15,0.4166666666666667
compiler,OpenAlex,compiler,OpenAIRE,1.0,30,18,15,0.4545454545454545
demodulation,OpenAIRE,demodulation,OpenAlex,1.0,9,14,9,0.6428571428571429
additive white gaussian noise,OpenAIRE,additive white gaussian noise,OpenAlex,1.0,24,24,17,0.5483870967741935
protein data bank (rcsb pdb),OpenAIRE,protein data bank (rcsb pdb),OpenAlex,1.0,8,11,6,0.4615384615384615
protein data bank (rcsb pdb),OpenAlex,protein data bank (rcsb pdb),OpenAIRE,1.0,11,8,6,0.4615384615384615
international business,OpenAlex,international business,OpenAIRE,1.0,26,29,21,0.6176470588235294
residence,OpenAIRE,residence,OpenAlex,1.0,6,7,5,0.625
tone mapping,OpenAIRE,tone mapping,OpenAlex,1.0,11,11,9,0.6923076923076923
tone mapping,OpenAlex,tone mapping,OpenAIRE,1.0,11,11,9,0.6923076923076923
grounded theory,OpenAlex,grounded theory,OpenAIRE,1.0,16,20,11,0.44
qubit,OpenAlex,qubit,OpenAIRE,1.0,16,15,12,0.631578947368421
maximum power principle,OpenAIRE,maximum power principle,OpenAlex,1.0,21,35,18,0.4736842105263157
power optimizer,OpenAIRE,power optimizer,OpenAlex,1.0,6,12,6,0.5
maximum power principle,OpenAlex,maximum power principle,OpenAIRE,1.0,35,21,18,0.4736842105263157
psychopathology,OpenAIRE,psychopathology,OpenAlex,1.0,42,51,32,0.5245901639344263
developmental psychopathology,OpenAIRE,developmental psychopathology,OpenAlex,1.0,18,12,10,0.5
developmental psychopathology,OpenAlex,developmental psychopathology,OpenAIRE,1.0,12,18,10,0.5
psychopathology,OpenAlex,psychopathology,OpenAIRE,1.0,51,42,32,0.5245901639344263
student engagement,OpenAIRE,student engagement,OpenAlex,1.0,26,21,16,0.5161290322580645
student engagement,OpenAlex,student engagement,OpenAIRE,1.0,21,26,16,0.5161290322580645
active listening,OpenAlex,active listening,OpenAIRE,1.0,29,26,19,0.5277777777777778
unscented transform,OpenAIRE,unscented transform,OpenAlex,1.0,9,10,6,0.4615384615384615
spiking neural network,OpenAIRE,spiking neural network,OpenAlex,1.0,23,25,17,0.5483870967741935
noun,OpenAlex,noun,OpenAIRE,1.0,76,40,34,0.4146341463414634
child abuse,OpenAIRE,child abuse,OpenAlex,1.0,18,9,8,0.4210526315789473
child abuse,OpenAlex,child abuse,OpenAIRE,1.0,9,18,8,0.4210526315789473
sexual abuse,OpenAlex,sexual abuse,OpenAIRE,1.0,9,8,5,0.4166666666666667
causation,OpenAlex,causation,OpenAIRE,1.0,34,26,20,0.5
betweenness centrality,OpenAIRE,betweenness centrality,OpenAlex,1.0,9,17,8,0.4444444444444444
geodesic,OpenAIRE,geodesic,OpenAlex,1.0,18,24,15,0.5555555555555556
geodesic,OpenAlex,geodesic,OpenAIRE,1.0,24,18,15,0.5555555555555556
betweenness centrality,OpenAlex,betweenness centrality,OpenAIRE,1.0,17,9,8,0.4444444444444444
affective computing,OpenAIRE,affective computing,OpenAlex,1.0,20,21,12,0.4137931034482758
affective computing,OpenAlex,affective computing,OpenAIRE,1.0,21,20,12,0.4137931034482758
heartbeat,OpenAlex,heartbeat,OpenAIRE,1.0,10,10,9,0.8181818181818182
oversampling,OpenAIRE,oversampling,OpenAlex,1.0,10,14,8,0.5
boosting (machine learning),OpenAlex,boosting (machine learning),OpenAIRE,1.0,80,68,55,0.5913978494623656
small business,OpenAIRE,small business,OpenAlex,1.0,7,4,4,0.5714285714285714
emotional labor,OpenAIRE,emotional labor,OpenAlex,1.0,6,9,5,0.5
emotional labor,OpenAlex,emotional labor,OpenAIRE,1.0,9,6,5,0.5
causation,OpenAIRE,causation,OpenAlex,1.0,26,34,20,0.5
modal logic,OpenAlex,modal logic,OpenAIRE,1.0,10,14,7,0.4117647058823529
metagenomics,OpenAIRE,metagenomics,OpenAlex,1.0,33,31,26,0.6842105263157895
16s ribosomal rna,OpenAlex,16s ribosomal rna,OpenAIRE,1.0,6,5,5,0.8333333333333334
premotor cortex,OpenAIRE,premotor cortex,OpenAlex,1.0,23,23,17,0.5862068965517241
premotor cortex,OpenAlex,premotor cortex,OpenAIRE,1.0,23,23,17,0.5862068965517241
dyslexia,OpenAIRE,dyslexia,OpenAlex,1.0,17,14,10,0.4761904761904761
dyslexia,OpenAlex,dyslexia,OpenAIRE,1.0,14,17,10,0.4761904761904761
passivity,OpenAIRE,passivity,OpenAlex,1.0,19,22,17,0.7083333333333334
computer-supported cooperative work,OpenAIRE,computer-supported cooperative work,OpenAlex,1.0,11,6,5,0.4166666666666667
silence,OpenAIRE,silence,OpenAlex,1.0,7,8,6,0.6666666666666666
silence,OpenAlex,silence,OpenAIRE,1.0,8,7,6,0.6666666666666666
computer-supported cooperative work,OpenAlex,computer-supported cooperative work,OpenAIRE,1.0,6,11,5,0.4166666666666667
supply chain,OpenAlex,supply chain,OpenAIRE,1.0,140,95,84,0.5562913907284768
circular economy,OpenAlex,circular economy,OpenAIRE,1.0,8,8,7,0.7777777777777778
interdependence,OpenAlex,interdependence,OpenAIRE,1.0,51,41,34,0.5862068965517241
hyperparameter,OpenAIRE,hyperparameter,OpenAlex,1.0,36,45,26,0.4727272727272727
cerebellum,OpenAIRE,cerebellum,OpenAlex,1.0,30,25,19,0.5277777777777778
string theory,OpenAIRE,string theory,OpenAlex,1.0,6,4,4,0.6666666666666666
gauge theory,OpenAIRE,gauge theory,OpenAlex,1.0,15,16,9,0.4090909090909091
gauge theory,OpenAlex,gauge theory,OpenAIRE,1.0,16,15,9,0.4090909090909091
interdependence,OpenAIRE,interdependence,OpenAlex,1.0,41,51,34,0.5862068965517241
photoacoustic imaging in biomedicine,OpenAIRE,photoacoustic imaging in biomedicine,OpenAlex,1.0,6,14,6,0.4285714285714285
gene prediction,OpenAlex,gene prediction,OpenAIRE,1.0,17,12,9,0.45
bivariate analysis,OpenAIRE,bivariate analysis,OpenAlex,1.0,19,27,17,0.5862068965517241
bivariate analysis,OpenAlex,bivariate analysis,OpenAIRE,1.0,27,19,17,0.5862068965517241
hippocampal formation,OpenAlex,hippocampal formation,OpenAIRE,1.0,43,25,20,0.4166666666666667
adjacency matrix,OpenAIRE,adjacency matrix,OpenAlex,1.0,18,15,13,0.65
adjacency matrix,OpenAlex,adjacency matrix,OpenAIRE,1.0,15,18,13,0.65
density functional theory,OpenAIRE,density functional theory,OpenAlex,1.0,22,23,15,0.5
van der waals force,OpenAIRE,van der waals force,OpenAlex,1.0,7,8,5,0.5
enthusiasm,OpenAIRE,enthusiasm,OpenAlex,1.0,10,10,6,0.4285714285714285
van der waals force,OpenAlex,van der waals force,OpenAIRE,1.0,8,7,5,0.5
concept map,OpenAlex,concept map,OpenAIRE,1.0,7,14,7,0.5
reachability,OpenAlex,reachability,OpenAIRE,1.0,15,11,8,0.4444444444444444
circular dichroism,OpenAIRE,circular dichroism,OpenAlex,1.0,8,9,7,0.7
circular dichroism,OpenAlex,circular dichroism,OpenAIRE,1.0,9,8,7,0.7
ultraviolet,OpenAlex,ultraviolet,OpenAIRE,1.0,9,4,4,0.4444444444444444
social evolution,OpenAlex,social evolution,OpenAIRE,1.0,17,13,10,0.5
collinearity,OpenAIRE,collinearity,OpenAlex,1.0,9,10,8,0.7272727272727273
wage,OpenAIRE,wage,OpenAlex,1.0,13,13,8,0.4444444444444444
wage,OpenAlex,wage,OpenAIRE,1.0,13,13,8,0.4444444444444444
microfluidics,OpenAlex,microfluidics,OpenAIRE,1.0,12,17,10,0.5263157894736842
accountability,OpenAlex,accountability,OpenAIRE,1.0,26,22,18,0.6
unified medical language system,OpenAlex,unified medical language system,OpenAIRE,1.0,8,7,6,0.6666666666666666
mimo,OpenAIRE,mimo,OpenAlex,1.0,36,48,30,0.5555555555555556
beamforming,OpenAIRE,beamforming,OpenAlex,1.0,29,44,25,0.5208333333333334
mimo,OpenAlex,mimo,OpenAIRE,1.0,48,36,30,0.5555555555555556
array processing,OpenAlex,array processing,OpenAIRE,1.0,10,14,7,0.4117647058823529
cuda,OpenAlex,cuda,OpenAIRE,1.0,8,7,5,0.5
science education,OpenAIRE,science education,OpenAlex,1.0,51,37,26,0.4193548387096774
compromise,OpenAlex,compromise,OpenAIRE,1.0,22,17,14,0.56
panchromatic film,OpenAIRE,panchromatic film,OpenAlex,1.0,14,18,14,0.7777777777777778
panchromatic film,OpenAlex,panchromatic film,OpenAIRE,1.0,18,14,14,0.7777777777777778
gadolinium,OpenAIRE,gadolinium,OpenAlex,1.0,6,6,4,0.5
gadolinium,OpenAlex,gadolinium,OpenAIRE,1.0,6,6,4,0.5
monopolistic competition,OpenAIRE,monopolistic competition,OpenAlex,1.0,7,7,6,0.75
externality,OpenAIRE,externality,OpenAlex,1.0,14,19,11,0.5
monopolistic competition,OpenAlex,monopolistic competition,OpenAIRE,1.0,7,7,6,0.75
business cycle,OpenAlex,business cycle,OpenAIRE,1.0,14,10,9,0.6
overconfidence effect,OpenAIRE,overconfidence effect,OpenAlex,1.0,10,8,6,0.5
overconfidence effect,OpenAlex,overconfidence effect,OpenAIRE,1.0,8,10,6,0.5
rationality,OpenAIRE,rationality,OpenAlex,1.0,51,74,39,0.4534883720930232
controllability,OpenAIRE,controllability,OpenAlex,1.0,64,56,47,0.6438356164383562
vertebrate,OpenAIRE,vertebrate,OpenAlex,1.0,12,14,9,0.5294117647058824
exoskeleton,OpenAIRE,exoskeleton,OpenAlex,1.0,11,11,8,0.5714285714285714
vertebrate,OpenAlex,vertebrate,OpenAIRE,1.0,14,12,9,0.5294117647058824
active contour model,OpenAIRE,active contour model,OpenAlex,1.0,24,21,17,0.6071428571428571
curvature,OpenAlex,curvature,OpenAIRE,1.0,61,38,34,0.5230769230769231
surprise,OpenAIRE,surprise,OpenAlex,1.0,18,18,12,0.5
synaptic plasticity,OpenAIRE,synaptic plasticity,OpenAlex,1.0,18,23,13,0.4642857142857143
educational attainment,OpenAIRE,educational attainment,OpenAlex,1.0,9,7,6,0.6
educational attainment,OpenAlex,educational attainment,OpenAIRE,1.0,7,9,6,0.6
openness to experience,OpenAlex,openness to experience,OpenAIRE,1.0,19,14,13,0.65
travelling salesman problem,OpenAIRE,travelling salesman problem,OpenAlex,1.0,16,20,13,0.5652173913043478
complexity class,OpenAlex,complexity class,OpenAIRE,1.0,12,12,7,0.4117647058823529
travelling salesman problem,OpenAlex,travelling salesman problem,OpenAIRE,1.0,20,16,13,0.5652173913043478
respondent,OpenAIRE,respondent,OpenAlex,1.0,9,13,9,0.6923076923076923
respondent,OpenAlex,respondent,OpenAIRE,1.0,13,9,9,0.6923076923076923
ingroups and outgroups,OpenAIRE,ingroups and outgroups,OpenAlex,1.0,11,13,7,0.4117647058823529
outgroup,OpenAIRE,outgroup,OpenAlex,1.0,9,7,7,0.7777777777777778
social identity theory,OpenAIRE,social identity theory,OpenAlex,1.0,41,45,31,0.5636363636363636
ingroups and outgroups,OpenAlex,ingroups and outgroups,OpenAIRE,1.0,13,11,7,0.4117647058823529
grounded theory,OpenAIRE,grounded theory,OpenAlex,1.0,20,16,11,0.44
quantum channel,OpenAIRE,quantum channel,OpenAlex,1.0,11,11,7,0.4666666666666667
quantum channel,OpenAlex,quantum channel,OpenAIRE,1.0,11,11,7,0.4666666666666667
cued speech,OpenAIRE,cued speech,OpenAlex,1.0,18,20,11,0.4074074074074074
cued speech,OpenAlex,cued speech,OpenAIRE,1.0,20,18,11,0.4074074074074074
unix,OpenAlex,unix,OpenAIRE,1.0,15,16,10,0.4761904761904761
searching the conformational space for docking,OpenAlex,searching the conformational space for docking,OpenAIRE,1.0,6,5,4,0.5714285714285714
dementia,OpenAlex,dementia,OpenAIRE,1.0,20,26,14,0.4375
cerebellum,OpenAlex,cerebellum,OpenAIRE,1.0,25,30,19,0.5277777777777778
entorhinal cortex,OpenAIRE,entorhinal cortex,OpenAlex,1.0,14,9,8,0.5333333333333333
hough transform,OpenAIRE,hough transform,OpenAlex,1.0,18,15,13,0.65
hough transform,OpenAlex,hough transform,OpenAIRE,1.0,15,18,13,0.65
extrapolation,OpenAlex,extrapolation,OpenAIRE,1.0,24,21,16,0.5517241379310345
binary code,OpenAIRE,binary code,OpenAlex,1.0,11,14,8,0.4705882352941176
binary code,OpenAlex,binary code,OpenAIRE,1.0,14,11,8,0.4705882352941176
disadvantage,OpenAIRE,disadvantage,OpenAlex,1.0,11,20,9,0.4090909090909091
resting state fmri,OpenAIRE,resting state fmri,OpenAlex,1.0,50,52,34,0.5
theory of planned behavior,OpenAlex,theory of planned behavior,OpenAIRE,1.0,74,60,57,0.7402597402597403
scripting language,OpenAIRE,scripting language,OpenAlex,1.0,25,37,21,0.5121951219512195
molecular graphics,OpenAIRE,molecular graphics,OpenAlex,1.0,6,4,4,0.6666666666666666
optical character recognition,OpenAIRE,optical character recognition,OpenAlex,1.0,20,10,9,0.4285714285714285
subjective video quality,OpenAlex,subjective video quality,OpenAIRE,1.0,8,8,6,0.6
mega-,OpenAlex,mega-,OpenAIRE,1.0,7,5,5,0.7142857142857143
mood,OpenAlex,mood,OpenAIRE,1.0,38,25,20,0.4651162790697674
type i and type ii errors,OpenAIRE,type i and type ii errors,OpenAlex,1.0,27,31,17,0.4146341463414634
hebbian theory,OpenAlex,hebbian theory,OpenAIRE,1.0,27,22,19,0.6333333333333333
cheminformatics,OpenAlex,cheminformatics,OpenAIRE,1.0,13,18,9,0.4090909090909091
helpfulness,OpenAlex,helpfulness,OpenAIRE,1.0,6,4,4,0.6666666666666666
canny edge detector,OpenAlex,canny edge detector,OpenAIRE,1.0,8,9,5,0.4166666666666667
named-entity recognition,OpenAlex,named-entity recognition,OpenAIRE,1.0,13,13,8,0.4444444444444444
unix,OpenAIRE,unix,OpenAlex,1.0,16,15,10,0.4761904761904761
ransac,OpenAIRE,ransac,OpenAlex,1.0,14,15,12,0.7058823529411765
point cloud,OpenAlex,point cloud,OpenAIRE,1.0,56,39,34,0.5573770491803278
ransac,OpenAlex,ransac,OpenAIRE,1.0,15,14,12,0.7058823529411765
representativeness heuristic,OpenAIRE,representativeness heuristic,OpenAlex,1.0,9,10,6,0.4615384615384615
representativeness heuristic,OpenAlex,representativeness heuristic,OpenAIRE,1.0,10,9,6,0.4615384615384615
pedestrian detection,OpenAIRE,pedestrian detection,OpenAlex,1.0,25,25,21,0.7241379310344828
pedestrian detection,OpenAlex,pedestrian detection,OpenAIRE,1.0,25,25,21,0.7241379310344828
shrinkage,OpenAlex,shrinkage,OpenAIRE,1.0,19,20,13,0.5
wilcoxon signed-rank test,OpenAIRE,wilcoxon signed-rank test,OpenAlex,1.0,7,11,6,0.5
wilcoxon signed-rank test,OpenAlex,wilcoxon signed-rank test,OpenAIRE,1.0,11,7,6,0.5
reinforcement,OpenAlex,reinforcement,OpenAIRE,1.0,63,50,35,0.4487179487179487
convex hull,OpenAIRE,convex hull,OpenAlex,1.0,12,10,7,0.4666666666666667
oversampling,OpenAlex,oversampling,OpenAIRE,1.0,14,10,8,0.5
fuzzy rule,OpenAlex,fuzzy rule,OpenAIRE,1.0,11,13,8,0.5
maximum a posteriori estimation,OpenAIRE,maximum a posteriori estimation,OpenAlex,1.0,33,26,20,0.5128205128205128
metropolis–hastings algorithm,OpenAlex,metropolis–hastings algorithm,OpenAIRE,1.0,10,12,7,0.4666666666666667
casp,OpenAIRE,casp,OpenAlex,1.0,6,6,5,0.7142857142857143
casp,OpenAlex,casp,OpenAIRE,1.0,6,6,5,0.7142857142857143
degree distribution,OpenAIRE,degree distribution,OpenAlex,1.0,12,12,7,0.4117647058823529
spotting,OpenAIRE,spotting,OpenAlex,1.0,9,11,8,0.6666666666666666
spotting,OpenAlex,spotting,OpenAIRE,1.0,11,9,8,0.6666666666666666
gradient boosting,OpenAlex,gradient boosting,OpenAIRE,1.0,24,17,13,0.4642857142857143
kin selection,OpenAIRE,kin selection,OpenAlex,1.0,29,35,24,0.6
social evolution,OpenAIRE,social evolution,OpenAlex,1.0,13,17,10,0.5
isomap,OpenAIRE,isomap,OpenAlex,1.0,9,13,8,0.5714285714285714
diffusion map,OpenAIRE,diffusion map,OpenAlex,1.0,9,9,7,0.6363636363636364
diffusion map,OpenAlex,diffusion map,OpenAIRE,1.0,9,9,7,0.6363636363636364
isomap,OpenAlex,isomap,OpenAIRE,1.0,13,9,8,0.5714285714285714
conductive atomic force microscopy,OpenAIRE,conductive atomic force microscopy,OpenAlex,1.0,10,13,7,0.4375
non-contact atomic force microscopy,OpenAIRE,non-contact atomic force microscopy,OpenAlex,1.0,9,11,7,0.5384615384615384
microscope,OpenAlex,microscope,OpenAIRE,1.0,61,40,30,0.4225352112676056
conductive atomic force microscopy,OpenAlex,conductive atomic force microscopy,OpenAIRE,1.0,13,10,7,0.4375
scanning tunneling microscope,OpenAlex,scanning tunneling microscope,OpenAIRE,1.0,9,9,6,0.5
non-contact atomic force microscopy,OpenAlex,non-contact atomic force microscopy,OpenAIRE,1.0,11,9,7,0.5384615384615384
upsampling,OpenAIRE,upsampling,OpenAlex,1.0,16,24,14,0.5384615384615384
crfs,OpenAIRE,crfs,OpenAlex,1.0,7,12,7,0.5833333333333334
upsampling,OpenAlex,upsampling,OpenAIRE,1.0,24,16,14,0.5384615384615384
crfs,OpenAlex,crfs,OpenAIRE,1.0,12,7,7,0.5833333333333334
plot (graphics),OpenAIRE,plot (graphics),OpenAlex,1.0,23,26,15,0.4411764705882353
plot (graphics),OpenAlex,plot (graphics),OpenAIRE,1.0,26,23,15,0.4411764705882353
impression,OpenAlex,impression,OpenAIRE,1.0,10,7,5,0.4166666666666667
eigenface,OpenAIRE,eigenface,OpenAlex,1.0,14,8,8,0.5714285714285714
eigenface,OpenAlex,eigenface,OpenAIRE,1.0,8,14,8,0.5714285714285714
dilemma,OpenAIRE,dilemma,OpenAlex,1.0,26,34,20,0.5
territoriality,OpenAIRE,territoriality,OpenAlex,1.0,6,5,4,0.5714285714285714
cointegration,OpenAIRE,cointegration,OpenAlex,1.0,11,12,9,0.6428571428571429
cointegration,OpenAlex,cointegration,OpenAIRE,1.0,12,11,9,0.6428571428571429
affordance,OpenAIRE,affordance,OpenAlex,1.0,24,27,19,0.59375
affordance,OpenAlex,affordance,OpenAIRE,1.0,27,24,19,0.59375
adaboost,OpenAIRE,adaboost,OpenAlex,1.0,34,33,24,0.5581395348837209
ground truth,OpenAlex,ground truth,OpenAIRE,1.0,106,65,49,0.4016393442622951
centroid,OpenAlex,centroid,OpenAIRE,1.0,29,18,14,0.4242424242424242
beamforming,OpenAlex,beamforming,OpenAIRE,1.0,44,29,25,0.5208333333333334
perl,OpenAIRE,perl,OpenAlex,1.0,8,9,8,0.8888888888888888
sequence assembly,OpenAlex,sequence assembly,OpenAIRE,1.0,8,4,4,0.5
contig,OpenAlex,contig,OpenAIRE,1.0,6,5,4,0.5714285714285714
perl,OpenAlex,perl,OpenAIRE,1.0,9,8,8,0.8888888888888888
collaborative filtering,OpenAlex,collaborative filtering,OpenAIRE,1.0,53,44,34,0.5396825396825397
probabilistic latent semantic analysis,OpenAlex,probabilistic latent semantic analysis,OpenAIRE,1.0,21,22,13,0.4333333333333333
hypercube,OpenAIRE,hypercube,OpenAlex,1.0,7,7,5,0.5555555555555556
anisotropy,OpenAIRE,anisotropy,OpenAlex,1.0,45,38,27,0.4821428571428571
manifesto,OpenAIRE,manifesto,OpenAlex,1.0,6,7,6,0.8571428571428571
lidar,OpenAlex,lidar,OpenAIRE,1.0,28,23,17,0.5
energy storage,OpenAIRE,energy storage,OpenAlex,1.0,26,29,17,0.4473684210526316
automatic frequency control,OpenAIRE,automatic frequency control,OpenAlex,1.0,25,29,17,0.4594594594594595
energy storage,OpenAlex,energy storage,OpenAIRE,1.0,29,26,17,0.4473684210526316
preparedness,OpenAIRE,preparedness,OpenAlex,1.0,6,7,4,0.4444444444444444
emergency management,OpenAlex,emergency management,OpenAIRE,1.0,11,13,7,0.4117647058823529
physical layer,OpenAlex,physical layer,OpenAIRE,1.0,6,7,4,0.4444444444444444
construals,OpenAlex,construals,OpenAIRE,1.0,6,3,3,0.5
piecewise,OpenAlex,piecewise,OpenAIRE,1.0,59,38,29,0.4264705882352941
lift (data mining),OpenAIRE,lift (data mining),OpenAlex,1.0,8,15,7,0.4375
lift (data mining),OpenAlex,lift (data mining),OpenAIRE,1.0,15,8,7,0.4375
morlet wavelet,OpenAIRE,morlet wavelet,OpenAlex,1.0,6,4,3,0.4285714285714285
lifting scheme,OpenAIRE,lifting scheme,OpenAlex,1.0,24,17,14,0.5185185185185185
second-generation wavelet transform,OpenAIRE,second-generation wavelet transform,OpenAlex,1.0,39,23,20,0.4761904761904761
contact angle,OpenAlex,contact angle,OpenAIRE,1.0,6,7,5,0.625
diabetic retinopathy,OpenAIRE,diabetic retinopathy,OpenAlex,1.0,21,17,15,0.6521739130434783
paraphrase,OpenAIRE,paraphrase,OpenAlex,1.0,8,8,5,0.4545454545454545
paraphrase,OpenAlex,paraphrase,OpenAIRE,1.0,8,8,5,0.4545454545454545
stepwise regression,OpenAlex,stepwise regression,OpenAIRE,1.0,11,14,8,0.4705882352941176
visual odometry,OpenAlex,visual odometry,OpenAIRE,1.0,12,16,11,0.6470588235294118
modal logic,OpenAIRE,modal logic,OpenAlex,1.0,14,10,7,0.4117647058823529
stigma (botany),OpenAlex,stigma (botany),OpenAIRE,1.0,8,7,5,0.5
literacy,OpenAlex,literacy,OpenAIRE,1.0,29,21,17,0.5151515151515151
stimulus modality,OpenAlex,stimulus modality,OpenAIRE,1.0,32,23,18,0.4864864864864865
tracking error,OpenAIRE,tracking error,OpenAlex,1.0,21,33,16,0.4210526315789473
randomness,OpenAIRE,randomness,OpenAlex,1.0,21,37,17,0.4146341463414634
ultrashort pulse,OpenAlex,ultrashort pulse,OpenAIRE,1.0,7,5,4,0.5
randomness,OpenAlex,randomness,OpenAIRE,1.0,37,21,17,0.4146341463414634
transmitter,OpenAIRE,transmitter,OpenAlex,1.0,35,45,30,0.6
typology,OpenAlex,typology,OpenAIRE,1.0,58,37,29,0.4393939393939394
curiosity,OpenAlex,curiosity,OpenAIRE,1.0,11,5,5,0.4545454545454545
developmental robotics,OpenAlex,developmental robotics,OpenAIRE,1.0,7,7,5,0.5555555555555556
biopsychosocial model,OpenAlex,biopsychosocial model,OpenAIRE,1.0,10,6,6,0.6
neurocomputational speech processing,OpenAIRE,neurocomputational speech processing,OpenAlex,1.0,13,13,9,0.5294117647058824
k-svd,OpenAlex,k-svd,OpenAIRE,1.0,19,22,14,0.5185185185185185
smart city,OpenAIRE,smart city,OpenAlex,1.0,12,11,7,0.4375
radio-frequency identification,OpenAIRE,radio-frequency identification,OpenAlex,1.0,6,8,5,0.5555555555555556
mythology,OpenAIRE,mythology,OpenAlex,1.0,16,14,10,0.5
mythology,OpenAlex,mythology,OpenAIRE,1.0,14,16,10,0.5
stigma (botany),OpenAIRE,stigma (botany),OpenAlex,1.0,7,8,5,0.5
